,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
985,HG61,2021-04-14T23:36:34,809,310,C,124,0.602822581,0.625806452,0.631451613,0.635887097,0.641935484,0.640322581,0.626612903,0.559274194,0.468548387,0.393548387,0.359274194,0.318951613,0.283467742,0.271774194,0.273790323,0.291129032,0.297983871,0.309677419,0.333467742,0.354032258,0.403225806,0.440725806,0.499193548,0.551209677
986,HG62,2021-04-14T23:36:34,810,337,C,239,0.3134273,0.320474777,0.325667656,0.330118694,0.329005935,0.327522255,0.325667656,0.290059347,0.245919881,0.210682493,0.18879822,0.169139466,0.150222552,0.153560831,0.153189911,0.162833828,0.170994065,0.176186944,0.183605341,0.196958457,0.225890208,0.243694362,0.261498516,0.287091988
987,HG67,2021-04-14T23:36:25,811,705,C,132,0.826950355,0.831560284,0.828546099,0.813297872,0.810815603,0.806382979,0.795567376,0.710815603,0.620390071,0.492198582,0.441843972,0.42464539,0.417553191,0.438829787,0.428191489,0.440425532,0.411347518,0.45035461,0.515780142,0.584929078,0.680319149,0.740957447,0.740957447,0.791134752
988,HG68,2021-04-14T23:35:50,812,248,C,111,0.568548387,0.586693548,0.592237903,0.596270161,0.608366935,0.673891129,0.665322581,0.606854839,0.503528226,0.421875,0.304435484,0.274193548,0.263104839,0.269153226,0.251008065,0.26108871,0.268649194,0.278225806,0.28578629,0.332157258,0.388104839,0.428931452,0.475302419,0.522681452
989,HG69,2021-04-14T23:35:44,813,138,C,0,1,1,1,1,1,1,1,0.942934783,0.843297101,0.682065217,0.567934783,0.548007246,0.530797101,0.533514493,0.52807971,0.547101449,0.555253623,0.573369565,0.634057971,0.736413043,0.817028986,0.86865942,0.934782609,0.980978261
990,HG7,2021-04-14T23:35:32,814,757,C,236,0.711690885,0.720937913,0.719616909,0.728203435,0.722258917,0.71994716,0.714663144,0.650099075,0.586030383,0.507926024,0.461690885,0.448976222,0.466479524,0.510568032,0.467470277,0.447490092,0.4417107,0.461360634,0.473084544,0.537813738,0.613606341,0.657694848,0.660501982,0.673712021
991,HG70,2021-04-14T23:34:54,815,342,C,129,0.333221181,0.341740643,0.348617481,0.350066793,0.320450966,0.321169284,0.318627706,0.298526424,0.250898954,0.210129128,0.184927788,0.17679495,0.176231915,0.177143545,0.165183551,0.156319719,0.15320243,0.163763817,0.182995724,0.207457619,0.242938301,0.263989242,0.265022352,0.279175329
992,HG76,2021-04-14T23:34:59,816,270,C,108,0.538048638,0.54770601,0.545713647,0.661448984,0.550530624,0.551017005,0.548608517,0.492076596,0.43072099,0.382041425,0.342069887,0.372747858,0.359649346,0.375129473,0.356063473,0.35381277,0.341142738,0.359820991,0.377280427,0.421638565,0.480667243,0.513389898,0.54261421,0.566025364
993,HG77,2021-04-14T23:35:36,817,423,C,261,0.385638298,0.401300236,0.408096927,0.493794326,0.423167849,0.419621749,0.410460993,0.375295508,0.306146572,0.258865248,0.222813239,0.209515366,0.193853428,0.195626478,0.199468085,0.20892435,0.197695035,0.202718676,0.215130024,0.245862884,0.283983452,0.312056738,0.341903073,0.363475177
994,HG78,2021-04-14T23:35:33,818,490,C,243,0.518367347,0.531122449,0.569897959,0.604081633,0.549489796,0.548979592,0.538520408,0.476530612,0.382908163,0.310969388,0.265561224,0.23622449,0.226020408,0.215561224,0.22244898,0.220153061,0.225,0.240816327,0.259693878,0.300765306,0.358163265,0.392091837,0.433418367,0.475510204
995,HG79,2021-04-14T23:35:41,819,401,C,175,0.584476309,0.590087282,0.603491272,0.66957606,0.614089776,0.612531172,0.600997506,0.537094763,0.484102244,0.389339152,0.300187032,0.281483791,0.285224439,0.302057357,0.290523691,0.289588529,0.299875312,0.298316708,0.336034913,0.392144638,0.441396509,0.47786783,0.490336658,0.529925187
996,HG89,2021-04-14T23:36:19,820,383,C,279,0.265339426,0.269908616,0.278394256,0.282310705,0.282637076,0.285900783,0.283942559,0.267624021,0.245430809,0.214425587,0.20267624,0.199412533,0.197454308,0.201370757,0.209530026,0.195169713,0.195169713,0.197127937,0.209856397,0.221605744,0.219321149,0.217362924,0.222584856,0.235313316
997,HG94,2021-04-14T23:35:38,821,896,C,520,0.419363839,0.434570313,0.443638393,0.455915179,0.450753348,0.449637277,0.439732143,0.374581473,0.289341518,0.235770089,0.198242188,0.177315848,0.16141183,0.158203125,0.155412946,0.164202009,0.172851563,0.180803571,0.196707589,0.230747768,0.273716518,0.312639509,0.350864955,0.386579241
998,HG95,2021-04-14T23:35:39,822,160,C,143,0.1140625,0.11484375,0.121875,0.12890625,0.1640625,0.23046875,0.30625,0.44140625,0.6625,0.6265625,0.58671875,0.53046875,0.6046875,0.709375,0.4984375,0.2953125,0.21015625,0.19765625,0.178125,0.17734375,0.1734375,0.14296875,0.1234375,0.10859375
999,HG96,2021-04-14T23:35:39,823,40,C,19,0.521875,0.515625,0.525,0.4875,0.475,0.471875,0.48125,0.4375,0.365625,0.459375,0.5,0.51875,0.54375,0.6625,0.6125,0.58125,0.603125,0.609375,0.540625,0.5875,0.578125,0.525,0.475,0.4875
1000,HG97,2021-04-14T23:34:19,824,43,C,37,0.171511628,0.104651163,0.081395349,0.037790698,0.055232558,0.066860465,0.058139535,0.098837209,0.558139535,0.575581395,0.668604651,0.875,0.944767442,0.962209302,0.88372093,0.915697674,0.927325581,0.872093023,0.921511628,0.956395349,0.976744186,0.941860465,0.610465116,0.351744186
1001,HG99,2021-04-14T23:35:48,825,154,C,33,0.831168831,0.879058442,0.905032468,0.920454545,0.897727273,0.850649351,0.805194805,0.703733766,0.590097403,0.507305195,0.482954545,0.418019481,0.414772727,0.418831169,0.43262987,0.433441558,0.435876623,0.455357143,0.467532468,0.494318182,0.591720779,0.652597403,0.705357143,0.765422078
1002,J12,2021-04-14T23:37:40,826,243,C,135,0.450102881,0.446502058,0.485082305,0.511831276,0.58590535,0.66409465,0.807613169,0.941358025,1,0.968621399,0.986111111,0.982510288,0.992283951,0.972736626,0.913065844,0.834876543,0.8281893,0.833847737,0.894032922,0.970164609,0.973765432,0.878600823,0.666666667,0.539609053
1003,J14,2021-04-14T23:37:49,827,192,C,57,0.766927083,0.79296875,0.803385417,0.809244792,0.815104167,0.819010417,0.80078125,0.735026042,0.796875,0.736979167,0.731770833,0.69921875,0.799479167,0.905598958,0.663411458,0.559895833,0.568359375,0.565104167,0.594401042,0.662109375,0.690755208,0.707682292,0.6953125,0.7421875
1004,J15,2021-04-14T23:37:49,828,205,C,47,0.819512195,0.836585366,0.845731707,0.851829268,0.85304878,0.83597561,0.820731707,0.75304878,0.563414634,0.456707317,0.41402439,0.392682927,0.395121951,0.422560976,0.414634146,0.415853659,0.442682927,0.465243902,0.512195122,0.602439024,0.703658537,0.767073171,0.812195122,0.814634146
1005,J16,2021-04-14T23:37:36,829,500,C,486,0.6635,0.676,0.679125,0.684125,0.67975,0.6785,0.664125,0.579125,0.530375,0.46975,0.504125,0.512875,0.555375,0.62475,0.546625,0.490375,0.450375,0.4635,0.4735,0.536625,0.631,0.6735,0.67225,0.649125
1006,J18,2021-04-14T23:37:49,830,500,C,485,0.479873596,0.497429775,0.497429775,0.494620787,0.505856742,0.499536517,0.517092697,0.44616573,0.382261236,0.341530899,0.273412921,0.265688202,0.255154494,0.262879213,0.268497191,0.274817416,0.282542135,0.284648876,0.301502809,0.346446629,0.397710674,0.421587079,0.439143258,0.467233146
1007,J22,2021-04-14T23:35:48,831,233,C,47,0.817060086,0.844420601,0.842274678,0.88251073,0.854613734,0.838519313,0.806866953,0.690987124,0.537553648,0.472103004,0.41416309,0.392703863,0.377145923,0.363197425,0.324034335,0.36695279,0.392703863,0.386802575,0.392703863,0.4527897,0.574570815,0.647532189,0.696888412,0.753218884
1008,J23,2021-04-14T23:35:44,832,263,C,23,0.939163498,0.964828897,0.971007605,0.978136882,0.978612167,0.97338403,0.952471483,0.852661597,0.701520913,0.612642586,0.558460076,0.55513308,0.557509506,0.536121673,0.502376426,0.532319392,0.537547529,0.517585551,0.548954373,0.645912548,0.745722433,0.785646388,0.854562738,0.906844106
1009,J23M,2021-04-14T23:35:48,833,251,C,113,0.546314741,0.5687251,0.585159363,0.59561753,0.599103586,0.594621514,0.594621514,0.537350598,0.439243028,0.363047809,0.321215139,0.291832669,0.294322709,0.305278884,0.303286853,0.302788845,0.290338645,0.300298805,0.293824701,0.322211155,0.37749004,0.409860558,0.43874502,0.510458167
1010,J8,2021-04-14T23:37:29,834,377,C,116,0.743700265,0.747679045,0.731432361,0.730437666,0.753647215,0.743700265,0.733421751,0.665450928,0.579575597,0.48938992,0.487732095,0.485411141,0.482758621,0.49801061,0.508952255,0.480769231,0.462201592,0.502984085,0.512267905,0.558023873,0.624668435,0.697612732,0.701923077,0.707228117
1011,J9,2021-04-14T23:35:58,835,190,C,39,0.7625,0.790131579,0.802631579,0.826315789,0.853289474,0.853947368,0.835526316,0.733552632,0.578289474,0.417763158,0.378289474,0.379605263,0.361842105,0.357236842,0.373684211,0.380921053,0.385526316,0.4125,0.486842105,0.611842105,0.664473684,0.709868421,0.689473684,0.738815789
1012,J90,2021-04-14T23:35:36,836,485,C,326,0.324484536,0.325773196,0.328092784,0.330154639,0.341752577,0.335309278,0.339948454,0.333247423,0.273195876,0.230412371,0.173453608,0.172938144,0.171134021,0.168814433,0.163917526,0.167268041,0.169587629,0.186597938,0.203092784,0.252835052,0.278350515,0.287371134,0.29742268,0.350773196
1013,J91,2021-04-14T23:35:45,837,595,C,343,0.419537815,0.423319328,0.425210084,0.42710084,0.433613445,0.431722689,0.427941176,0.386344538,0.304411765,0.262605042,0.254621849,0.243907563,0.235084034,0.242226891,0.261344538,0.258193277,0.239915966,0.236554622,0.247478992,0.275420168,0.324579832,0.342647059,0.386134454,0.406302521
1014,J92,2021-04-14T23:35:52,838,462,C,247,0.454004329,0.4629329,0.468614719,0.47267316,0.480519481,0.482142857,0.472943723,0.429383117,0.324675325,0.266504329,0.235660173,0.218344156,0.211850649,0.235119048,0.234307359,0.227272727,0.210768398,0.229166667,0.247835498,0.286796537,0.32711039,0.362554113,0.386363636,0.421807359
1015,J93,2021-04-14T23:35:48,839,491,C,246,0.515529532,0.552443992,0.560336049,0.563645621,0.544551935,0.542769857,0.540224033,0.488034623,0.378564155,0.321792261,0.272403259,0.273676171,0.263238289,0.28589613,0.258655804,0.261965377,0.266802444,0.279531568,0.294297352,0.339867617,0.409368635,0.432281059,0.469195519,0.502545825
1016,J94,2021-04-14T23:35:39,840,444,C,241,0.445945946,0.456644144,0.464245495,0.467060811,0.470157658,0.470720721,0.460022523,0.411880631,0.317004505,0.277308559,0.246058559,0.229166667,0.221846847,0.232263514,0.23170045,0.240709459,0.235078829,0.23536036,0.251126126,0.293355856,0.338682432,0.366835586,0.391891892,0.425112613
1017,J95,2021-04-14T23:35:37,841,467,C,186,0.601713062,0.61375803,0.623126338,0.630085653,0.632226981,0.62633833,0.614025696,0.550588865,0.442184154,0.370449679,0.320931478,0.298715203,0.291755889,0.326017131,0.292291221,0.269539615,0.270877944,0.28372591,0.31879015,0.387847966,0.466541756,0.506156317,0.540417559,0.572269807
1018,J96,2021-04-14T23:35:50,842,444,C,167,0.641047297,0.660754505,0.668637387,0.677083333,0.664132883,0.659628378,0.649493243,0.581362613,0.467060811,0.37134009,0.341497748,0.322916667,0.30884009,0.328265766,0.307432432,0.299268018,0.297015766,0.307995495,0.327421171,0.396396396,0.482826577,0.53856982,0.577421171,0.607263514
1019,J97,2021-04-14T23:35:36,843,411,C,245,0.456508516,0.51459854,0.520681265,0.522506083,0.416666667,0.414841849,0.409367397,0.350364964,0.25973236,0.21350365,0.166970803,0.16636253,0.159975669,0.169099757,0.173357664,0.17122871,0.176094891,0.176703163,0.193126521,0.231143552,0.273418491,0.306265207,0.342457421,0.369221411
1020,BBM2,2021-04-14T23:36:30,844,285,C,118,0.564473684,0.569736842,0.572368421,0.575877193,0.586842105,0.589912281,0.581140351,0.525,0.435526316,0.393859649,0.35877193,0.344736842,0.347807018,0.339912281,0.35,0.347807018,0.344736842,0.360964912,0.39122807,0.401754386,0.440789474,0.484649123,0.49254386,0.526315789
1021,U12,2021-04-14T23:36:49,845,773,C,187,0.757600259,0.773771022,0.780886158,0.784767141,0.783958603,0.784767141,0.774256145,0.694210867,0.555789133,0.454721863,0.390200517,0.358829237,0.361416559,0.369825356,0.36610608,0.375,0.373544631,0.391170763,0.432082794,0.50339586,0.603654592,0.653137128,0.669469599,0.719113842
1022,CK56,2021-04-14T23:35:27,846,1561,C,1300,0.198030109,0.204196028,0.207639334,0.21004164,0.212283792,0.211162716,0.209641256,0.194346573,0.159513133,0.134048687,0.121076233,0.114109545,0.114109545,0.121076233,0.120275464,0.118353619,0.111707239,0.118914158,0.124279308,0.148222293,0.163837284,0.174647662,0.178331198,0.191063421
1023,CK57,2021-04-14T23:35:23,847,1088,C,799,0.268152574,0.276309743,0.279411765,0.282169118,0.280560662,0.277688419,0.272288603,0.23839614,0.185891544,0.147977941,0.12109375,0.113855699,0.111443015,0.112936581,0.112821691,0.110868566,0.11316636,0.122817096,0.137637868,0.170726103,0.192784926,0.213350184,0.234719669,0.254365809
1024,U51,2021-04-14T23:36:40,848,350,C,319,0.087142857,0.087142857,0.091071429,0.0925,0.093928571,0.095714286,0.097142857,0.085,0.071428571,0.0625,0.054285714,0.053571429,0.051428571,0.047142857,0.046785714,0.048214286,0.051428571,0.056785714,0.054285714,0.063214286,0.065714286,0.068928571,0.075714286,0.086785714
1025,ALL,2016-02-10T20:02:17,849,548,C,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,B59,2021-04-14T23:37:44,850,386,C,90,0.745466321,0.765544041,0.772668394,0.777849741,0.778821244,0.781411917,0.773316062,0.692033679,0.561528497,0.464702073,0.412240933,0.386658031,0.365608808,0.338406736,0.342292746,0.360103627,0.36107513,0.374676166,0.413536269,0.462759067,0.52234456,0.555375648,0.626943005,0.6875
1027,B60,2021-04-14T23:37:44,851,272,C,75,0.727022059,0.740808824,0.751838235,0.751838235,0.750459559,0.748161765,0.735753676,0.681066176,0.559283088,0.441176471,0.381433824,0.353400735,0.333639706,0.308823529,0.300551471,0.332261029,0.351102941,0.377757353,0.408547794,0.474264706,0.524356618,0.570772059,0.620404412,0.682444853
1028,B97,2021-04-14T23:36:57,852,553,C,214,0.622513562,0.630877034,0.641274864,0.643987342,0.646925859,0.641952984,0.627034358,0.556283906,0.454339964,0.39579566,0.353526221,0.33340868,0.32323689,0.315099458,0.316907776,0.324367089,0.332730561,0.347197107,0.371157324,0.418173599,0.486437613,0.513788427,0.545207957,0.586121157
1029,CC12,2021-04-14T15:51:15,853,131,C,44,0.685114504,0.689885496,0.691793893,0.690839695,0.640267176,0.640267176,0.63740458,0.635496183,0.620229008,0.609732824,0.607824427,0.604007634,0.604007634,0.598282443,0.59351145,0.595419847,0.591603053,0.592557252,0.60019084,0.608778626,0.611641221,0.618320611,0.620229008,0.628816794
1030,SK39,2021-04-14T23:36:51,854,519,C,246,0.5272158,0.54022158,0.548169557,0.550096339,0.550096339,0.546242775,0.53371869,0.46411368,0.384152216,0.302745665,0.264691715,0.237716763,0.226396917,0.218689788,0.20977842,0.228082852,0.234344894,0.243015414,0.267822736,0.314788054,0.370183044,0.411127168,0.4511079,0.487235067
1031,SK81,2021-04-14T23:36:22,855,200,C,23,0.894375,0.926875,0.944375,0.965625,0.97125,0.96,0.94375,0.889375,0.73625,0.61,0.535,0.48625,0.47625,0.51625,0.478125,0.47625,0.485,0.49375,0.564375,0.63125,0.699375,0.75375,0.790625,0.84375
1032,P40L,2021-04-14T23:35:04,856,6,C,0,0.854166667,0.75,0.770833333,0.791666667,0.75,0.791666667,0.791666667,0.895833333,0.833333333,0.854166667,0.75,0.833333333,0.729166667,0.729166667,0.875,0.916666667,0.958333333,0.958333333,0.958333333,0.979166667,1,0.979166667,0.895833333,0.791666667
1033,PM10,2021-04-14T23:36:05,857,365,C,61,0.812671233,0.844520548,0.852054795,0.857191781,0.857534247,0.859589041,0.850342466,0.75890411,0.617123288,0.511986301,0.459246575,0.432876712,0.385273973,0.373630137,0.365068493,0.381164384,0.393835616,0.408561644,0.423972603,0.509589041,0.588013699,0.635616438,0.712671233,0.761643836
1034,PM25,2021-04-14T23:35:20,858,502,C,161,0.699950199,0.71314741,0.725348606,0.729830677,0.732569721,0.734810757,0.72435259,0.655378486,0.509213147,0.423057769,0.386703187,0.356573705,0.324950199,0.315488048,0.322211155,0.34188247,0.350348606,0.365288845,0.368027888,0.410358566,0.486304781,0.540836653,0.600846614,0.65811753
1035,PR7,2021-04-14T23:35:42,859,208,C,0,0.974158654,0.96875,0.957932692,0.962740385,0.974158654,0.975961538,0.986177885,0.947716346,0.8984375,0.821514423,0.758413462,0.709735577,0.662860577,0.755408654,0.6171875,0.640024038,0.628004808,0.692908654,0.722956731,0.817908654,0.902644231,0.935697115,0.912860577,0.946514423
1036,MR5,2021-04-14T23:29:56,860,105,C,29,0.646428571,0.632142857,0.626190476,0.632142857,0.617857143,0.60952381,0.616666667,0.58452381,0.645238095,0.844047619,0.876190476,0.919047619,0.953571429,0.986904762,0.94047619,0.907142857,0.947619048,0.966666667,0.867857143,0.769047619,0.728571429,0.835714286,0.766666667,0.682142857
1037,MR6,2020-11-02T09:56:59,861,105,C,45,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
1038,MR7,2020-11-02T09:56:59,862,105,C,45,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
1039,SG1,2021-04-14T23:29:46,863,294,C,104,0.665816327,0.682397959,0.68962585,0.693877551,0.696853741,0.693027211,0.684098639,0.619047619,0.512329932,0.446003401,0.399659864,0.386054422,0.413690476,0.470663265,0.492772109,0.504676871,0.50127551,0.443027211,0.471088435,0.50170068,0.573979592,0.645833333,0.650935374,0.68537415
1040,SGLM,2021-04-14T23:29:46,864,235,C,116,0.496276596,0.501595745,0.505851064,0.512234043,0.517021277,0.515957447,0.518085106,0.498404255,0.429255319,0.34893617,0.302659574,0.27606383,0.256382979,0.236702128,0.232446809,0.234042553,0.237765957,0.239361702,0.24787234,0.25212766,0.307446809,0.362765957,0.395744681,0.44893617
1041,W4M,2021-04-14T23:36:21,865,355,C,213,0.344366197,0.358450704,0.366901408,0.371126761,0.371126761,0.373591549,0.369366197,0.327112676,0.284507042,0.261971831,0.23028169,0.2,0.220774648,0.267957746,0.20528169,0.196478873,0.210211268,0.216197183,0.227816901,0.248239437,0.272535211,0.286267606,0.302816901,0.330985915
1042,W59,2021-04-14T23:36:37,866,500,C,202,0.5265,0.54675,0.55425,0.5615,0.56625,0.566,0.55275,0.483,0.36425,0.2915,0.24475,0.2275,0.22175,0.21575,0.22075,0.22425,0.239,0.26625,0.29925,0.36325,0.42025,0.465,0.51325,0.552
1043,W554,2021-04-14T23:36:15,867,376,C,202,0.466755319,0.484042553,0.496010638,0.499335106,0.499667553,0.501994681,0.488364362,0.413231383,0.318484043,0.246675532,0.213763298,0.200465426,0.193151596,0.190159574,0.185837766,0.199800532,0.201130319,0.221409574,0.235704787,0.275265957,0.321143617,0.346409574,0.382646277,0.428523936
1044,W549,2021-04-14T23:37:07,868,429,C,181,0.570804196,0.587121212,0.59527972,0.599941725,0.597610723,0.591783217,0.568473193,0.486596737,0.372960373,0.295454545,0.247960373,0.22960373,0.210664336,0.206876457,0.205128205,0.210081585,0.217657343,0.231934732,0.258449883,0.323717949,0.394230769,0.433275058,0.473193473,0.516899767
1045,W81,2021-04-14T23:35:58,869,350,C,169,0.516071429,0.533928571,0.545357143,0.553928571,0.5575,0.555714286,0.545,0.478928571,0.3775,0.303571429,0.268214286,0.243571429,0.217857143,0.208571429,0.204285714,0.201428571,0.215357143,0.2175,0.238928571,0.274285714,0.321785714,0.375714286,0.437857143,0.471428571
1046,SK28,2021-04-14T23:34:36,870,460,C,237,0.47201087,0.482336957,0.489673913,0.498641304,0.502173913,0.502173913,0.488043478,0.426086957,0.326358696,0.273913043,0.2375,0.229347826,0.213586957,0.198641304,0.195923913,0.204347826,0.211684783,0.230163043,0.263043478,0.304619565,0.34375,0.369836957,0.411141304,0.445380435
1047,W586,2021-04-14T23:35:44,871,360,C,219,0.396527778,0.408680556,0.415972222,0.415625,0.414236111,0.412152778,0.398958333,0.351041667,0.280555556,0.235763889,0.205902778,0.181597222,0.170833333,0.160416667,0.157986111,0.161805556,0.172222222,0.172222222,0.184027778,0.229513889,0.279166667,0.306597222,0.334027778,0.363194444
1048,W588,2021-04-14T23:35:44,872,358,C,165,0.540153631,0.549581006,0.552723464,0.554469274,0.550977654,0.546787709,0.536312849,0.453212291,0.344622905,0.299231844,0.275139665,0.257681564,0.238826816,0.222765363,0.231494413,0.24476257,0.253840782,0.254189944,0.276885475,0.313198324,0.369413408,0.400837989,0.460893855,0.506284916
1049,BL19S,2016-02-05T14:34:00,873,371,C,363,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342,0.021563342
1050,J80MS,2015-08-19T12:21:16,874,360,C,352,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222
1051,J80S,2015-08-19T12:37:42,875,360,C,353,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444
1052,J84S,2015-08-19T12:38:20,876,10,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1053,J86S,2015-08-19T12:33:46,877,200,C,196,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1054,JM13S,2016-02-05T15:00:32,878,967,C,789,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457,0.184074457
1055,SK29,2021-04-14T23:36:23,879,526,C,363,0.316302281,0.335076046,0.340304183,0.343631179,0.345532319,0.344581749,0.335788973,0.281844106,0.215304183,0.180846008,0.164448669,0.154705323,0.144011407,0.145912548,0.145912548,0.148764259,0.158507605,0.161596958,0.161596958,0.184410646,0.218155894,0.24263308,0.264020913,0.295627376
1056,W26,2021-04-14T23:36:30,880,20,C,9,0.45625,0.36875,0.4125,0.375,0.45625,0.54375,0.5,0.53125,0.76875,0.84375,0.8875,0.8875,0.925,0.7875,0.91875,0.93125,0.85,0.825,0.9,0.875,0.7625,0.775,0.74375,0.6125
1057,W27,2021-04-14T23:36:44,881,4,C,4,0.34375,0.28125,0.3125,0.09375,0.65625,0.6875,0.8125,0.96875,1,1,0.96875,0.96875,0.96875,0.90625,0.9375,0.75,0.71875,0.875,0.9375,0.90625,0.8125,0.96875,0.5625,0.4375
1058,PM8,2021-04-14T23:36:42,882,335,C,172,0.505970149,0.530223881,0.545522388,0.56119403,0.566044776,0.569402985,0.56119403,0.506716418,0.409701493,0.341044776,0.290671642,0.27238806,0.25261194,0.241791045,0.232835821,0.226865672,0.232462687,0.235820896,0.237313433,0.256716418,0.290671642,0.335074627,0.384701493,0.448507463
1059,PR8,2021-04-14T23:36:42,883,154,C,0,0.994318182,0.986201299,0.986201299,0.985157699,0.986201299,0.986201299,0.968344156,0.82711039,0.626623377,0.465097403,0.463474026,0.453733766,0.435064935,0.4375,0.456168831,0.489448052,0.512987013,0.554383117,0.653409091,0.804383117,0.916396104,0.975649351,0.996753247,0.988636364
1060,SK69,2021-04-14T23:36:46,884,264,C,108,0.580965909,0.589962121,0.604166667,0.609375,0.601325758,0.591856061,0.576704545,0.51657197,0.429924242,0.401041667,0.345643939,0.323863636,0.340435606,0.378314394,0.362215909,0.372632576,0.366950758,0.360795455,0.404356061,0.503314394,0.564393939,0.557291667,0.553030303,0.573390152
1061,AH1,2021-04-14T23:29:03,885,278,C,119,0.569694245,0.573741007,0.575989209,0.574190647,0.579586331,0.576438849,0.574640288,0.517985612,0.465827338,0.465377698,0.482464029,0.498651079,0.514388489,0.522482014,0.540467626,0.543165468,0.545863309,0.577338129,0.579586331,0.543615108,0.50044964,0.522482014,0.524730216,0.545863309
1062,BR14,2021-04-14T23:36:21,886,78,C,37,0.482371795,0.524038462,0.530448718,0.541666667,0.594551282,0.59775641,0.573717949,0.506410256,0.392628205,0.275641026,0.243589744,0.230769231,0.248397436,0.246794872,0.230769231,0.235576923,0.267628205,0.269230769,0.259615385,0.241987179,0.310897436,0.354166667,0.411858974,0.434294872
1063,RC1,2021-04-14T23:29:46,887,164,C,64,0.563800813,0.597693089,0.603648374,0.603648374,0.605172764,0.598932927,0.567804878,0.498424797,0.447337398,0.377601626,0.331392276,0.334583333,0.302621951,0.287784553,0.318363821,0.305670732,0.294345528,0.32478252,0.339813008,0.365270325,0.418908537,0.460636179,0.501317073,0.539569106
1064,TP12,2021-04-14T23:29:58,888,82,C,21,0.719531015,0.784383469,0.773618639,0.728903192,0.687255345,0.705717404,0.739592743,0.713433454,0.711965522,0.841275218,0.95545393,0.949111713,0.978451521,0.973803071,0.936916591,0.9446891,0.935335742,0.887439777,0.902853056,0.882734869,0.790311653,0.762515056,0.697794339,0.733269347
1065,TP15,2021-04-14T23:26:44,889,85,C,24,0.772058824,0.795588235,0.820588235,0.823529412,0.822058824,0.827941176,0.829411765,0.761764706,0.658823529,0.516176471,0.422058824,0.422058824,0.419117647,0.438235294,0.475,0.448529412,0.411764706,0.419117647,0.469117647,0.464705882,0.608823529,0.666176471,0.686764706,0.716176471
1066,TP20,2021-04-14T23:36:28,890,90,C,0,0.980555556,0.991666667,0.988888889,0.993055556,0.965277778,0.972222222,0.958333333,0.906944444,0.854166667,0.730555556,0.736111111,0.826388889,0.872222222,0.818055556,0.805555556,0.840277778,0.866666667,0.784722222,0.851388889,0.880555556,0.938888889,0.955555556,0.961111111,0.936111111
1067,TP22,2021-04-14T23:29:36,891,183,C,86,0.437803962,0.452889344,0.468992486,0.475081967,0.461246585,0.458514344,0.447018443,0.397342896,0.348336749,0.317148224,0.304053962,0.310433743,0.349709699,0.333097678,0.349071038,0.326034836,0.263650956,0.277879098,0.29130806,0.303094262,0.339849727,0.35954235,0.376212432,0.389422814
1068,TP3,2021-04-14T23:29:27,892,215,C,166,0.214488372,0.224639535,0.22805814,0.228976744,0.23722093,0.248046512,0.287697674,0.286197674,0.334,0.357744186,0.348255814,0.383569767,0.384406977,0.387895349,0.310686047,0.24755814,0.208337209,0.200860465,0.216,0.246395349,0.274639535,0.284302326,0.241395349,0.202406977
