,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
956,KTM4,2021-04-11T23:14:56,787,380,C,134,0.597368421,0.597368421,0.597368421,0.593092105,0.593092105,0.580592105,0.580592105,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789,0.563815789
957,KTM4,2021-04-11T23:14:56,787,50,H,50,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0,#VALUE!,0,0,0,0,0,0,0,0
958,KTM4,2021-04-11T23:14:56,787,57,Y,30,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,#VALUE!,0.473684211,0.473684211,0.473684211,0.473684211,#VALUE!,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211,0.473684211
959,LBM,2021-04-11T23:19:06,788,169,C,67,0.535502959,0.533284024,0.533284024,0.533284024,0.533284024,0.525147929,0.525147929,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787,0.50443787
960,LBM,2021-04-11T23:19:06,788,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,LBM,2021-04-11T23:19:06,788,35,Y,24,0.314285714,0.314285714,0.314285714,#VALUE!,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714,0.314285714
962,PGS,2016-04-25T09:48:25,789,100,C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,PP9T,2021-04-11T23:29:35,790,131,C,95,0.252862595,0.265267176,0.266221374,0.267175573,0.266221374,0.263358779,0.266221374,0.272900763,0.316793893,0.273854962,0.239503817,0.245229008,0.263358779,0.286259542,0.355916031,0.256679389,0.360687023,0.244274809,0.238549618,0.25,0.33110687,0.273854962,0.197519084,0.224236641
964,RH3,2016-02-16T11:37:54,791,35,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
965,RHM2,2021-04-11T23:14:16,792,222,C,83,0.585022523,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.586711712,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261,0.573761261
966,RHM2,2021-04-11T23:14:16,792,50,H,50,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0
967,RHM2,2021-04-11T23:14:16,792,95,Y,70,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,#VALUE!,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895,0.263157895
968,RHM3,2021-04-11T23:18:58,793,646,C,398,0.348490712,0.347716718,0.347716718,0.347716718,0.347716718,0.347716718,0.341331269,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322,0.334752322
969,RHM3,2021-04-11T23:18:58,793,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,RHM3,2021-04-11T23:18:58,793,104,Y,93,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231,0.105769231
971,RHM4,2021-04-11T23:16:58,794,282,C,22,0.852393617,0.861702128,0.843971631,0.843971631,0.843971631,0.843971631,0.846187943,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.847960993,0.827570922,0.827570922
972,RHM4,2021-04-11T23:16:58,794,50,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
973,RHM4,2021-04-11T23:16:58,794,48,Y,41,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333
974,RHS,2021-04-11T23:14:58,795,20,C,7,0.73125,0.73125,0.73125,0.73125,0.73125,0.73125,0.75625,0.69375,0.69375,0.69375,0.69375,0.69375,0.69375,0.69375,0.69375,0.69375,0.69375,0.69375,0.6125,0.6125,0.525,0.525,0.525,0.525
975,RHS,2021-04-11T23:14:58,795,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
976,RHS,2021-04-11T23:14:58,795,1,Y,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
977,HG30,2021-04-11T23:29:24,796,433,C,236,0.465935335,0.471420323,0.476327945,0.477482679,0.479503464,0.479503464,0.462471132,0.423498845,0.36460739,0.295034642,0.278002309,0.256351039,0.251443418,0.265877598,0.29965358,0.262124711,0.255773672,0.280600462,0.302251732,0.318418014,0.355658199,0.376154734,0.408487298,0.437933025
978,HG31,2021-04-11T23:29:28,797,70,C,0,1,1,1,1,1,1,0.991071429,0.894642857,0.816071429,0.741071429,0.676785714,0.664285714,0.664285714,0.707142857,0.658928571,0.673214286,0.719642857,0.760714286,0.848214286,0.951785714,0.985714286,1,0.998214286,1
979,HG32,2021-04-11T23:29:41,798,287,C,66,0.908754355,0.922791598,0.923150383,0.921331467,0.947842292,0.952452947,0.950710787,0.933597989,0.841970355,0.72070636,0.503134461,0.458384503,0.444936311,0.451853187,0.462789884,0.474752956,0.509640787,0.537331496,0.586308334,0.62621737,0.699041812,0.761798852,0.817999586,0.853963772
980,HG39,2021-04-11T23:27:00,799,186,C,134,0.275799895,0.298137949,0.309175846,0.325763834,0.353002885,0.422639654,0.428924076,0.468869656,0.522341332,0.552543929,0.36752557,0.377642276,0.396295568,0.392637031,0.402878311,0.434710202,0.494790847,0.5314385,0.554671518,0.617030553,0.671338185,0.622393784,0.562847495,0.443856543
981,HG47,2021-04-11T23:29:09,800,379,C,330,0.140831135,0.131266491,0.12994723,0.129287599,0.124010554,0.128298153,0.129287599,0.14116095,0.199208443,0.221965699,0.259564644,0.309036939,0.377638522,0.44030343,0.39182058,0.379287599,0.35883905,0.336741425,0.357519789,0.390831135,0.375659631,0.291556728,0.184036939,0.138192612
982,HG48,2021-04-11T23:29:49,801,841,C,225,0.740933413,0.754756243,0.76441736,0.771105826,0.771997622,0.76843044,0.749851367,0.667657551,0.530469679,0.441438763,0.381837099,0.341111772,0.32832937,0.330707491,0.327288942,0.341854935,0.361623068,0.370838288,0.408442331,0.487663496,0.580261593,0.627378121,0.670332937,0.705112961
983,HG49,2021-04-11T23:29:35,802,736,C,53,0.931046196,0.942764946,0.956012228,0.965692935,0.97095788,0.963315217,0.943274457,0.819802989,0.665930707,0.510869565,0.422384511,0.384171196,0.383152174,0.389436141,0.400985054,0.398777174,0.42798913,0.471297554,0.539741848,0.66015625,0.776324728,0.831351902,0.860224185,0.904891304
984,HG50,2021-04-11T23:28:49,803,493,C,93,0.818965517,0.836206897,0.852180527,0.858772819,0.864604462,0.864350913,0.847870183,0.755578093,0.617393509,0.506085193,0.428752535,0.404918864,0.379563895,0.370943205,0.377535497,0.380324544,0.386156187,0.408975659,0.446501014,0.521044625,0.594320487,0.663032454,0.721602434,0.772565923
985,HG51,2021-04-11T23:28:46,804,175,C,0,1,1,1,1,1,1,1,0.954285714,0.703571429,0.526428571,0.395,0.378571429,0.361428571,0.362142857,0.382857143,0.375,0.370714286,0.428571429,0.512142857,0.729285714,0.923571429,0.992142857,1,1
986,HG52,2021-04-11T23:29:23,805,175,C,1,0.992142857,0.992857143,0.992857143,0.990714286,0.992142857,0.991428571,0.969285714,0.857142857,0.707142857,0.587857143,0.55,0.486428571,0.453571429,0.425,0.410714286,0.431428571,0.465714286,0.522857143,0.687857143,0.794285714,0.888571429,0.933571429,0.949285714,0.982142857
987,HG54,2021-04-11T23:28:09,806,234,C,101,0.572115385,0.579594017,0.584401709,0.588141026,0.594551282,0.595619658,0.610042735,0.625,0.572649573,0.514957265,0.386217949,0.35042735,0.347222222,0.33707265,0.33974359,0.35042735,0.376068376,0.404380342,0.454594017,0.5,0.563034188,0.591880342,0.590277778,0.557692308
988,HG55,2021-04-11T23:25:51,807,87,C,82,0.054597701,0.041666667,0.004310345,0.005747126,0.005747126,0.007183908,0.00862069,0.054597701,0.239942529,0.448275862,0.560344828,0.693965517,0.909482759,0.879310345,0.847701149,0.685344828,0.816091954,0.854885057,0.91954023,0.929597701,0.939655172,0.762931034,0.357758621,0.08908046
989,HG60,2021-04-11T23:28:46,808,367,C,204,0.470708447,0.496594005,0.50647139,0.516008174,0.519754768,0.522820163,0.519754768,0.470367847,0.360694823,0.282016349,0.244891008,0.222752044,0.202316076,0.198910082,0.192779292,0.196866485,0.197547684,0.197207084,0.202997275,0.237057221,0.276907357,0.314713896,0.359332425,0.404632153
990,HG61,2021-04-11T23:29:23,809,310,C,132,0.608870968,0.630241935,0.641532258,0.648387097,0.650806452,0.649193548,0.638709677,0.569758065,0.477419355,0.419758065,0.367741935,0.338306452,0.308064516,0.304032258,0.308467742,0.31733871,0.329435484,0.336693548,0.360483871,0.385887097,0.438709677,0.48266129,0.525,0.570564516
991,HG62,2021-04-11T23:29:23,810,337,C,232,0.3134273,0.323442136,0.327893175,0.330860534,0.329747774,0.329376855,0.326409496,0.286350148,0.243323442,0.207715134,0.183605341,0.170252226,0.167655786,0.166172107,0.159495549,0.169510386,0.162833828,0.167284866,0.180267062,0.209198813,0.245548961,0.266691395,0.285608309,0.300816024
992,HG67,2021-04-11T23:29:24,811,705,C,133,0.805851064,0.813120567,0.805141844,0.805141844,0.797695035,0.795921986,0.787056738,0.699468085,0.601595745,0.485992908,0.417021277,0.386702128,0.393262411,0.401950355,0.390780142,0.388120567,0.390780142,0.418085106,0.493794326,0.572163121,0.660815603,0.702659574,0.744503546,0.789184397
993,HG68,2021-04-11T23:27:58,812,248,C,108,0.574596774,0.59828629,0.601814516,0.603326613,0.626512097,0.698084677,0.689012097,0.618951613,0.513104839,0.458165323,0.326108871,0.303427419,0.28125,0.282762097,0.269657258,0.274193548,0.281754032,0.288810484,0.302923387,0.357862903,0.405241935,0.456653226,0.498991935,0.545362903
994,HG69,2021-04-11T23:28:02,813,138,C,0,0.999094203,1,1,1,1,1,1,0.954710145,0.83423913,0.711050725,0.586956522,0.543478261,0.531702899,0.537137681,0.510869565,0.567028986,0.576086957,0.616847826,0.649456522,0.767210145,0.861413043,0.914855072,0.954710145,1
995,HG7,2021-04-11T23:27:57,814,757,C,262,0.701783355,0.711195509,0.708058124,0.722589168,0.71003963,0.711195509,0.705250991,0.655548217,0.605515192,0.547721268,0.429326288,0.425198151,0.439564069,0.485303831,0.432133421,0.417602378,0.422721268,0.450792602,0.482496697,0.546730515,0.596928666,0.645475561,0.641347424,0.654062087
996,HG70,2021-04-11T23:29:16,815,342,C,130,0.36090301,0.365784403,0.370863334,0.373392235,0.345200368,0.34664123,0.344654236,0.324217033,0.278477081,0.25331377,0.217080967,0.20245369,0.199210695,0.202260378,0.182541493,0.186175337,0.183453123,0.183621083,0.198962453,0.226365227,0.26368607,0.296680103,0.305900982,0.313903889
997,HG76,2021-04-11T23:29:30,816,270,C,107,0.59637736,0.613769996,0.608882764,0.726563626,0.614186122,0.611314671,0.604552169,0.549942355,0.495959432,0.436116515,0.394568742,0.375324254,0.35177259,0.369001297,0.353624442,0.345262286,0.350149517,0.362098285,0.385486021,0.424555051,0.476480761,0.509900562,0.544035524,0.574976582
998,HG77,2021-04-11T23:27:56,817,423,C,260,0.394208038,0.405732861,0.408687943,0.502364066,0.42287234,0.421099291,0.414007092,0.372931442,0.307624113,0.26536643,0.224586288,0.201241135,0.194739953,0.188829787,0.177895981,0.194148936,0.194739953,0.197990544,0.210106383,0.252659574,0.289598109,0.316193853,0.349881797,0.375591017
999,HG78,2021-04-11T23:28:21,818,490,C,235,0.505357143,0.514540816,0.549234694,0.604846939,0.530612245,0.531122449,0.523214286,0.465306122,0.380102041,0.306632653,0.255102041,0.230357143,0.214540816,0.209693878,0.217346939,0.211479592,0.221173469,0.241836735,0.265306122,0.313010204,0.369897959,0.410714286,0.442346939,0.477295918
1000,HG79,2021-04-11T23:28:05,819,401,C,175,0.57574813,0.58946384,0.600997506,0.688902743,0.612219451,0.609413965,0.595698254,0.532107232,0.471633416,0.3840399,0.309850374,0.297693267,0.297381546,0.29894015,0.281795511,0.292705736,0.295199501,0.321072319,0.348503741,0.411471322,0.474127182,0.515586035,0.519326683,0.55361596
1001,HG89,2021-04-11T23:29:35,820,383,C,277,0.260770235,0.271214099,0.281657963,0.284921671,0.285900783,0.288185379,0.285248042,0.268276762,0.239882507,0.217036554,0.192558747,0.190274151,0.201044386,0.210835509,0.207898172,0.204634465,0.197127937,0.199412533,0.203655352,0.216057441,0.214751958,0.2154047,0.228133159,0.246083551
1002,HG94,2021-04-11T23:28:01,821,896,C,527,0.424107143,0.43624442,0.447126116,0.453543527,0.455078125,0.456333705,0.446707589,0.379603795,0.29813058,0.244698661,0.210100446,0.186941964,0.177594866,0.170758929,0.16671317,0.17313058,0.174665179,0.189313616,0.20047433,0.236328125,0.279296875,0.326171875,0.358537946,0.3984375
1003,HG95,2021-04-11T23:27:09,822,160,C,147,0.10703125,0.10859375,0.11015625,0.1140625,0.11875,0.13359375,0.1640625,0.20703125,0.2765625,0.2890625,0.2828125,0.29375,0.3796875,0.48515625,0.35625,0.2765625,0.1625,0.146875,0.15390625,0.1484375,0.125,0.115625,0.10546875,0.10859375
1004,HG96,2021-04-11T23:27:09,823,40,C,19,0.484375,0.4875,0.503125,0.503125,0.496875,0.50625,0.503125,0.45,0.334375,0.425,0.43125,0.465625,0.609375,0.590625,0.546875,0.553125,0.653125,0.6375,0.521875,0.590625,0.609375,0.578125,0.48125,0.515625
1005,HG97,2021-04-11T23:27:15,824,43,C,35,0.165697674,0.078488372,0.040697674,0.026162791,0.061046512,0.066860465,0.058139535,0.095930233,0.473837209,0.622093023,0.683139535,0.886627907,0.98255814,0.976744186,0.872093023,0.863372093,0.979651163,0.965116279,0.98255814,0.99127907,0.988372093,0.915697674,0.590116279,0.325581395
1006,HG99,2021-04-11T23:28:02,825,154,C,20,0.878246753,0.896103896,0.909090909,0.919642857,0.902597403,0.864448052,0.825487013,0.719155844,0.62012987,0.50487013,0.487824675,0.433441558,0.426136364,0.424512987,0.4375,0.449675325,0.460227273,0.465097403,0.487824675,0.540584416,0.602272727,0.665584416,0.708603896,0.761363636
1007,J12,2021-04-11T23:30:37,826,243,C,155,0.401234568,0.412037037,0.423868313,0.435699588,0.474279835,0.502057613,0.542695473,0.657921811,0.771090535,0.826131687,0.868312757,0.903292181,0.957304527,0.945987654,0.872942387,0.769547325,0.740226337,0.748971193,0.747427984,0.827674897,0.840020576,0.689814815,0.54526749,0.49537037
1008,J14,2021-04-11T23:30:54,827,192,C,47,0.749348958,0.755208333,0.764322917,0.775390625,0.7890625,0.785807292,0.766276042,0.695963542,0.631510417,0.540364583,0.518880208,0.520182292,0.5859375,0.684895833,0.510416667,0.442057292,0.466145833,0.475260417,0.48828125,0.534505208,0.598958333,0.677083333,0.712890625,0.748046875
1009,J15,2021-04-11T23:30:46,828,205,C,33,0.823780488,0.845731707,0.853658537,0.853658537,0.860365854,0.849390244,0.827439024,0.768292683,0.592682927,0.473170732,0.412804878,0.384146341,0.393902439,0.42804878,0.420731707,0.401219512,0.41097561,0.432317073,0.494512195,0.623780488,0.73902439,0.798170732,0.819512195,0.806707317
1010,J16,2021-04-06T10:57:45,829,200,C,76,0.763125,0.76875,0.764375,0.766875,0.75,0.745,0.730625,0.660625,0.6175,0.545625,0.57375,0.518571429,0.57,0.655,0.562857143,0.502857143,0.474285714,0.410625,0.418125,0.514375,0.615625,0.690625,0.739375,0.666875
1011,J18,2021-04-06T12:33:42,830,178,C,106,0.561095506,0.570926966,0.580758427,0.584269663,0.591292135,0.590589888,0.600421348,0.507022472,0.431882022,0.374297753,0.301966292,0.267255217,0.243980738,0.256019262,0.278491172,0.296950241,0.291332263,0.322632424,0.363563403,0.410914928,0.483146067,0.520064205,0.528892456,0.554574639
1012,J22,2021-04-11T23:28:05,831,233,C,42,0.822424893,0.839592275,0.85139485,0.888412017,0.849248927,0.846030043,0.810085837,0.701716738,0.550965665,0.489270386,0.428648069,0.4222103,0.40611588,0.386802575,0.359978541,0.395386266,0.417918455,0.399141631,0.391630901,0.493025751,0.614806867,0.668991416,0.730686695,0.771995708
1013,J23,2021-04-11T23:27:58,832,263,C,25,0.92918251,0.938688213,0.947243346,0.971007605,0.955798479,0.951996198,0.92918251,0.833174905,0.685361217,0.630228137,0.542775665,0.558460076,0.571292776,0.536121673,0.484315589,0.555608365,0.617870722,0.586026616,0.605988593,0.703897338,0.77661597,0.835076046,0.897813688,0.930608365
1014,J23M,2021-04-11T23:28:04,833,251,C,112,0.554780876,0.577689243,0.597111554,0.601095618,0.613545817,0.609063745,0.608067729,0.550796813,0.439243028,0.365537849,0.323705179,0.31374502,0.328187251,0.333167331,0.337151394,0.342629482,0.30876494,0.313247012,0.331673307,0.398406375,0.43874502,0.499003984,0.499501992,0.537350598
1015,J8,2021-04-11T23:30:38,834,377,C,99,0.726127321,0.718501326,0.737732095,0.741710875,0.726790451,0.721816976,0.707228117,0.645557029,0.548076923,0.463196286,0.458885942,0.468169761,0.455901857,0.476458886,0.493700265,0.470822281,0.479442971,0.493700265,0.533488064,0.600795756,0.680039788,0.720822281,0.729774536,0.729774536
1016,J9,2021-04-11T23:27:52,835,190,C,38,0.773684211,0.780921053,0.790789474,0.807236842,0.807236842,0.807894737,0.8,0.705263158,0.595394737,0.453947368,0.392763158,0.377631579,0.367763158,0.366447368,0.373684211,0.434210526,0.436842105,0.479605263,0.542105263,0.638157895,0.695394737,0.746052632,0.786842105,0.802631579
1017,J90,2021-04-11T23:27:56,836,485,C,338,0.331958763,0.315979381,0.318814433,0.320618557,0.347938144,0.340979381,0.345360825,0.341752577,0.288402062,0.237628866,0.179381443,0.174742268,0.178350515,0.175773196,0.168298969,0.173195876,0.171391753,0.183505155,0.199226804,0.243814433,0.283505155,0.295103093,0.300257732,0.309793814
1018,J91,2021-04-11T23:27:55,837,595,C,353,0.418067227,0.423529412,0.425210084,0.426470588,0.433193277,0.431512605,0.426890756,0.387605042,0.308823529,0.263865546,0.256722689,0.247689076,0.237605042,0.235084034,0.266806723,0.264285714,0.238235294,0.244327731,0.250630252,0.28697479,0.339915966,0.362815126,0.394747899,0.418487395
1019,J92,2021-04-11T23:28:06,838,462,C,249,0.456709957,0.462391775,0.466179654,0.468073593,0.471320346,0.471861472,0.464556277,0.421266234,0.327380952,0.274080087,0.24512987,0.228625541,0.214285714,0.252164502,0.255681818,0.257575758,0.225108225,0.242965368,0.263798701,0.304924242,0.347132035,0.370941558,0.399891775,0.439123377
1020,J93,2021-04-11T23:28:16,839,491,C,238,0.525712831,0.551680244,0.559572301,0.561608961,0.550661914,0.548879837,0.54913442,0.500509165,0.394602851,0.324083503,0.271130346,0.268839104,0.263747454,0.300152749,0.273167006,0.269602851,0.273421589,0.289460285,0.307281059,0.363034623,0.417769857,0.449847251,0.49389002,0.513238289
1021,J94,2021-04-11T23:27:56,840,444,C,243,0.450731982,0.454391892,0.456644144,0.461993243,0.470720721,0.470439189,0.458614865,0.418637387,0.331644144,0.287162162,0.251126126,0.230292793,0.219594595,0.243806306,0.252252252,0.257038288,0.237331081,0.23338964,0.254504505,0.311373874,0.354448198,0.388795045,0.414414414,0.433277027
1022,J95,2021-04-11T23:28:19,841,467,C,188,0.593415418,0.607334047,0.61108137,0.620182013,0.624464668,0.621252677,0.608404711,0.54764454,0.441648822,0.36375803,0.301124197,0.279175589,0.276766595,0.34261242,0.294700214,0.278907923,0.268201285,0.289079229,0.324411135,0.400428266,0.476980728,0.51124197,0.547376874,0.57735546
1023,J96,2021-04-11T23:27:55,842,444,C,169,0.645833333,0.66722973,0.672578829,0.67652027,0.658502252,0.659065315,0.652871622,0.591216216,0.476632883,0.38231982,0.352195946,0.337274775,0.338963964,0.336711712,0.307995495,0.304335586,0.292792793,0.310810811,0.333614865,0.416103604,0.509009009,0.545045045,0.580518018,0.615146396
1024,J97,2021-04-11T23:27:53,843,411,C,242,0.459549878,0.510340633,0.515815085,0.519160584,0.41149635,0.407846715,0.40176399,0.34823601,0.265510949,0.201642336,0.168491484,0.161192214,0.158454988,0.165754258,0.163625304,0.167579075,0.176399027,0.179136253,0.200121655,0.247871046,0.28649635,0.328163017,0.359489051,0.386861314
1025,BBM2,2021-04-11T23:29:29,844,285,C,121,0.566666667,0.578947368,0.583333333,0.589035088,0.589035088,0.590789474,0.580701754,0.536403509,0.462719298,0.41622807,0.361842105,0.354824561,0.346491228,0.35,0.343859649,0.344736842,0.353070175,0.38245614,0.414912281,0.434649123,0.487719298,0.496052632,0.512280702,0.545614035
1026,U12,2021-04-11T23:29:22,845,773,C,196,0.748706339,0.764230272,0.772315653,0.772315653,0.770375162,0.770051746,0.762936611,0.691138422,0.582794308,0.478654592,0.393919793,0.375,0.36545925,0.358344114,0.354463131,0.360122898,0.367723157,0.383247089,0.431112549,0.532664942,0.635187581,0.682082794,0.697768435,0.736416559
1027,CK56,2021-04-11T23:28:08,846,1561,C,1216,0.213164638,0.22053171,0.222693786,0.224695708,0.222453555,0.222693786,0.219730942,0.203875721,0.169282511,0.142056374,0.131005766,0.124519539,0.125080077,0.130765535,0.130445227,0.126601537,0.127642537,0.135650224,0.146540679,0.169122357,0.188420884,0.196428571,0.197149263,0.208039718
1028,CK57,2021-04-11T23:28:27,847,1088,C,812,0.263786765,0.274011949,0.276424632,0.279181985,0.280675551,0.279067096,0.272173713,0.237477022,0.186121324,0.147863051,0.119715074,0.10926011,0.107192096,0.112247243,0.109949449,0.106847426,0.110294118,0.116268382,0.138671875,0.168887868,0.188878676,0.216911765,0.234719669,0.255055147
1029,U51,2021-04-11T23:28:24,848,350,C,318,0.087142857,0.088214286,0.090357143,0.091071429,0.089642857,0.090714286,0.092857143,0.083214286,0.070714286,0.060357143,0.050714286,0.051785714,0.048571429,0.053214286,0.046428571,0.052142857,0.058571429,0.059285714,0.061428571,0.062857143,0.065714286,0.065357143,0.074285714,0.079285714
1030,ALL,2016-02-10T20:02:17,849,548,C,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,B59,2021-04-11T23:30:39,850,386,C,100,0.752266839,0.765867876,0.771373057,0.774935233,0.781088083,0.783678756,0.774287565,0.709520725,0.574158031,0.462435233,0.394753886,0.373704663,0.358160622,0.336139896,0.346502591,0.35880829,0.363989637,0.389572539,0.442357513,0.487046632,0.556994819,0.605893782,0.661917098,0.717292746
1032,B60,2021-04-11T23:30:39,851,272,C,74,0.738051471,0.747702206,0.755974265,0.758272059,0.761029412,0.759650735,0.7421875,0.686580882,0.568474265,0.459099265,0.409007353,0.370863971,0.337316176,0.315257353,0.323529412,0.357536765,0.370404412,0.385110294,0.411764706,0.482536765,0.560202206,0.623621324,0.670036765,0.709099265
1033,B97,2021-04-11T23:30:53,852,553,C,206,0.624095841,0.634719711,0.639014467,0.642179024,0.645117541,0.637206148,0.623191682,0.545433996,0.452305606,0.391048825,0.342224231,0.319620253,0.308996383,0.293173599,0.283453888,0.289556962,0.327079566,0.345614828,0.362341772,0.415235081,0.477622061,0.508363472,0.543399638,0.568264014
1034,CC12,2021-04-11T23:30:39,853,131,C,45,0.664122137,0.666030534,0.669847328,0.665076336,0.696564885,0.694656489,0.688931298,0.671755725,0.643129771,0.636450382,0.632633588,0.621183206,0.615458015,0.615458015,0.614503817,0.617366412,0.622137405,0.622137405,0.626908397,0.631679389,0.636450382,0.63740458,0.639312977,0.645038168
1035,SK39,2021-04-11T23:28:31,854,519,C,252,0.525289017,0.540462428,0.546965318,0.551300578,0.553468208,0.552263969,0.540944123,0.473747592,0.395953757,0.321290944,0.28155106,0.250722543,0.229287091,0.231695568,0.218930636,0.231454721,0.245183044,0.25867052,0.283236994,0.323699422,0.393786127,0.419797688,0.461705202,0.503371869
1036,SK81,2021-04-11T23:29:52,855,200,C,31,0.9025,0.93375,0.954375,0.968125,0.975,0.965,0.955625,0.876875,0.73,0.616875,0.51,0.48,0.490625,0.508125,0.480625,0.49,0.520625,0.525,0.5875,0.7,0.74625,0.7825,0.816875,0.84875
1037,P40L,2021-04-11T23:28:58,856,6,C,3,0.75,0.645833333,0.5625,0.604166667,0.5625,0.583333333,0.604166667,0.833333333,0.645833333,0.854166667,0.75,0.729166667,0.708333333,0.854166667,0.875,0.854166667,0.895833333,0.833333333,0.875,0.770833333,0.9375,0.9375,0.9375,0.75
1038,PM10,2021-04-11T23:29:07,857,365,C,68,0.825684932,0.84760274,0.856506849,0.862671233,0.86130137,0.860616438,0.851027397,0.756506849,0.624657534,0.507876712,0.44760274,0.424657534,0.400684932,0.384931507,0.378082192,0.380821918,0.401369863,0.420547945,0.454794521,0.542123288,0.616438356,0.669520548,0.728082192,0.789041096
1039,PM25,2021-04-11T23:29:10,858,502,C,150,0.701444223,0.716384462,0.724850598,0.729581673,0.732569721,0.733316733,0.727589641,0.662101594,0.534860558,0.43999004,0.402141434,0.367778884,0.340139442,0.322460159,0.327440239,0.338645418,0.350099602,0.366782869,0.37749004,0.431025896,0.523406375,0.585657371,0.637201195,0.674551793
1040,PR7,2021-04-11T23:31:34,859,208,C,5,0.951923077,0.9609375,0.971153846,0.966346154,0.961538462,0.957932692,0.973557692,0.918870192,0.882211538,0.862379808,0.740384615,0.717548077,0.730769231,0.775240385,0.658052885,0.581730769,0.558293269,0.620192308,0.697115385,0.823317308,0.899639423,0.921274038,0.905649038,0.932091346
1041,MR5,2021-04-11T23:21:55,860,105,C,48,0.605952381,0.588095238,0.597619048,0.592857143,0.597619048,0.597619048,0.591666667,0.582142857,0.623809524,0.825,0.894047619,0.908333333,0.929761905,0.953571429,0.908333333,0.905952381,0.911904762,0.920238095,0.88452381,0.761904762,0.75952381,0.79047619,0.672619048,0.585714286
1042,MR6,2020-11-02T09:56:59,861,105,C,45,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
1043,MR7,2020-11-02T09:56:59,862,105,C,45,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
