,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
524,BM5,2021-04-15T23:20:22,463,8,Y,2,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,#VALUE!,0.75,0.75,0.75,0.75,0.75,#VALUE!,0.75,0.75,0.75,0.75
525,BM5,2021-04-15T23:20:22,463,1,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0
526,TB1,2021-04-15T23:23:05,464,58,C,0,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448,0.980603448
527,TB1,2021-04-15T23:23:05,464,22,Y,1,0.988636364,0.987012987,0.988636364,0.988636364,0.987012987,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,#VALUE!,0.988636364,0.987012987,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364
528,TB1,2021-04-15T23:23:05,464,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,TB3,2021-04-15T23:13:23,465,154,C,19,0.891233766,0.891233766,0.894480519,0.890422078,0.886363636,0.886363636,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.87987013,0.885551948,0.885551948,0.885551948
530,TB3,2021-04-15T23:13:23,465,56,Y,0,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.987244898,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
531,TB3,2021-04-15T23:13:23,465,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532,TB9,2021-04-15T23:23:02,466,77,C,0,0.821428571,0.821428571,0.790584416,0.785714286,0.785714286,0.785714286,0.785714286,0.785714286,0.785714286,0.775974026,0.775974026,0.775974026,0.775974026,0.775974026,0.775974026,0.775974026,0.775974026,0.758116883,0.758116883,0.758116883,0.758116883,0.758116883,0.758116883,0.758116883
533,TB9,2021-04-15T23:23:02,466,45,Y,27,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,#VALUE!,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,#VALUE!,0.4,0.4,0.4
534,TB9,2021-04-15T23:23:02,466,7,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#VALUE!,1,1,1
535,TBC3,2021-04-15T23:23:05,467,106,C,66,0.508254717,0.508254717,0.529481132,0.527122642,0.529481132,0.529481132,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943,0.514150943
536,TBC3,2021-04-15T23:23:05,467,95,Y,77,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,#VALUE!,#VALUE!,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684
537,TBC3,2021-04-15T23:23:05,467,106,H,0,1,1,1,1,1,1,1,#VALUE!,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
538,C26,2021-04-15T23:22:57,468,35,C,7,0.578571429,0.578571429,0.578571429,0.578571429,0.578571429,0.578571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429,0.603571429
539,C26,2021-04-15T23:22:57,468,8,H,8,0,0,0,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,C26,2021-04-15T23:22:57,468,25,Y,13,0.48,0.48,0.48,0.48,0.48,#VALUE!,0.48,#VALUE!,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
541,C25,2021-04-15T23:17:57,469,154,C,30,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247
542,C25,2021-04-15T23:17:57,469,50,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,C25,2021-04-15T23:17:57,469,12,Y,0,1,1,1,1,1,1,1,1,1,1,1,1,1,#VALUE!,1,1,1,1,1,1,1,1,#VALUE!,1
544,C22M,2021-04-15T23:17:53,470,188,C,147,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532,0.215425532
545,C22M,2021-04-15T23:17:53,470,50,H,0,1,1,1,1,1,1,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,#VALUE!,1,1,1,1
546,C22M,2021-04-15T23:17:53,470,22,Y,4,0.772727273,0.746753247,0.772727273,0.772727273,0.772727273,0.810606061,#VALUE!,0.766233766,0.772727273,0.772727273,0.772727273,0.772727273,0.746753247,0.772727273,0.772727273,0.772727273,0.772727273,0.772727273,0.772727273,#VALUE!,0.810606061,0.772727273,0.810606061,0.772727273
547,JM7,2021-04-15T23:30:53,471,1165,C,682,0.407725322,0.418347639,0.423712446,0.427896996,0.431223176,0.429935622,0.425321888,0.395493562,0.295171674,0.235515021,0.208905579,0.195493562,0.188090129,0.190450644,0.189270386,0.190128755,0.20472103,0.211802575,0.218347639,0.250643777,0.283369099,0.322854077,0.347639485,0.376824034
548,JM30,2021-04-15T23:31:04,472,754,C,399,0.445789125,0.458554377,0.463527851,0.467838196,0.472148541,0.471319629,0.468832891,0.424237401,0.312168435,0.238892573,0.215019894,0.199767905,0.193136605,0.197778515,0.1941313,0.195125995,0.201923077,0.209880637,0.223474801,0.257128647,0.292108753,0.332062334,0.360908488,0.402188329
549,J72,2021-04-15T23:31:10,473,220,C,0,0.996590909,1,1,1,1,1,0.993181818,0.901704545,0.70625,0.525,0.456818182,0.445454545,0.465909091,0.455113636,0.464772727,0.463636364,0.496590909,0.536931818,0.629545455,0.730681818,0.817613636,0.8625,0.911931818,0.964772727
550,J69,2021-04-15T23:30:42,474,222,C,8,0.932432432,0.96509009,0.974662162,0.981418919,0.984234234,0.979166667,0.962837838,0.864301802,0.645833333,0.518581081,0.467342342,0.432432432,0.432995495,0.440315315,0.438626126,0.452702703,0.454391892,0.478040541,0.504504505,0.597972973,0.664414414,0.754504505,0.787725225,0.849662162
551,JM23,2019-12-01T08:16:38,475,793,C,227,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271
552,JM19,2021-04-15T23:30:48,476,1176,C,440,0.496320149,0.511899436,0.516867003,0.518142735,0.521940861,0.518548599,0.513687547,0.473222274,0.370161804,0.306338363,0.27412707,0.256246627,0.25016776,0.251762148,0.242223116,0.238280529,0.246978985,0.257165314,0.274995828,0.314272799,0.352360138,0.385732438,0.425414607,0.47632717
553,U43,2021-04-15T23:29:34,477,270,C,87,0.651851852,0.668518519,0.679166667,0.687962963,0.690277778,0.689351852,0.686111111,0.646759259,0.528703704,0.448611111,0.391666667,0.354166667,0.331944444,0.312962963,0.322685185,0.342592593,0.369444444,0.385185185,0.388888889,0.413888889,0.455555556,0.500462963,0.546759259,0.59212963
554,U43Z,2019-07-03T03:59:43,478,1000,C,85,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
555,W21,2021-04-15T23:29:57,479,499,C,55,0.897044088,0.918837675,0.927354709,0.937374749,0.931112224,0.92760521,0.917334669,0.845440882,0.700901804,0.580410822,0.546342685,0.521543086,0.504509018,0.519539078,0.505260521,0.480961924,0.480711423,0.534569138,0.584418838,0.671593186,0.758016032,0.801853707,0.840430862,0.855210421
556,W24,2021-04-15T23:30:03,480,557,C,79,0.858617594,0.882181329,0.89497307,0.897217235,0.912253142,0.907989228,0.910233393,0.841786355,0.755610413,0.650359066,0.580116697,0.53478456,0.522217235,0.545556553,0.549147217,0.528052065,0.540170557,0.569344704,0.620062837,0.690754039,0.73967684,0.76032316,0.77962298,0.809021544
557,M25,2021-04-15T20:02:10,481,424,C,202,0.606721698,0.625,0.639445755,0.652122642,0.663325472,0.663620283,0.65625,0.601709906,0.52240566,0.442511792,0.396521226,0.380896226,0.372346698,0.384433962,0.375884434,0.372346698,0.380306604,0.399174528,0.407134434,0.461379717,0.496167453,0.507959906,0.537146226,0.585790094
558,M3,2021-04-15T20:02:20,482,126,C,2,0.998015873,0.998015873,0.998015873,0.994047619,0.996031746,0.998015873,0.998015873,0.967261905,0.819444444,0.722222222,0.680555556,0.651785714,0.682539683,0.663690476,0.693452381,0.683531746,0.73015873,0.77281746,0.781746032,0.863095238,0.946428571,0.991071429,0.990079365,0.998015873
559,M4,2021-04-15T20:02:42,483,470,C,210,0.678989362,0.690425532,0.699734043,0.703989362,0.703723404,0.706382979,0.70106383,0.680053191,0.609308511,0.519148936,0.475531915,0.444680851,0.428723404,0.420478723,0.429787234,0.440159574,0.440957447,0.452659574,0.459574468,0.503723404,0.514095745,0.547074468,0.593882979,0.644946809
560,MM1,2021-04-15T20:02:20,484,176,C,96,0.553267045,0.573863636,0.583806818,0.586647727,0.587357955,0.589488636,0.583096591,0.533380682,0.433238636,0.350142045,0.300426136,0.271306818,0.247869318,0.246448864,0.265625,0.2734375,0.277698864,0.294744318,0.3125,0.335227273,0.365767045,0.40625,0.455255682,0.504971591
561,MM2,2021-04-15T20:02:10,485,563,C,436,0.281527531,0.287300178,0.29240675,0.294404973,0.299067496,0.296625222,0.29240675,0.278197158,0.236012433,0.190719361,0.169626998,0.160746004,0.155417407,0.15874778,0.154973357,0.146980462,0.148312611,0.153197158,0.160746004,0.181838366,0.215142096,0.23312611,0.246891652,0.259991119
562,MM4,2021-04-15T20:02:20,486,288,C,187,0.395833333,0.414930556,0.424913194,0.440104167,0.447916667,0.447916667,0.439670139,0.412326389,0.369791667,0.323784722,0.286458333,0.26953125,0.259114583,0.264756944,0.260850694,0.262152778,0.268663194,0.269965278,0.273871528,0.317274306,0.334201389,0.330729167,0.344184028,0.365017361
563,UA2,2021-04-15T20:01:53,487,73,C,0,0.969178082,0.970890411,0.970890411,0.977739726,0.960616438,0.964041096,0.960616438,0.921232877,0.900684932,0.892123288,0.878424658,0.857876712,0.830479452,0.868150685,0.796232877,0.830479452,0.758561644,0.799657534,0.808219178,0.869863014,0.883561644,0.86130137,0.909246575,0.895547945
564,UA3,2021-04-15T20:01:54,488,245,C,105,0.782653061,0.803061224,0.818877551,0.826530612,0.829081633,0.829591837,0.82244898,0.760714286,0.651020408,0.55,0.506122449,0.485204082,0.478571429,0.471938776,0.453571429,0.460204082,0.477040816,0.50255102,0.504591837,0.52244898,0.567346939,0.621428571,0.656122449,0.726020408
565,UA5,2021-04-15T20:01:08,489,337,C,144,0.721068249,0.739614243,0.755934718,0.753338279,0.757047478,0.755934718,0.752225519,0.698071217,0.604228487,0.511498516,0.454747774,0.433976261,0.415801187,0.420994065,0.412833828,0.427299703,0.421735905,0.435459941,0.460311573,0.503338279,0.568620178,0.603486647,0.645029674,0.677299703
566,UAM1,2021-04-15T20:01:53,490,466,C,328,0.356491416,0.366416309,0.369635193,0.373390558,0.376877682,0.37526824,0.371244635,0.358637339,0.325107296,0.276555794,0.260997854,0.253218884,0.236587983,0.239806867,0.243562232,0.228540773,0.239806867,0.237660944,0.240879828,0.252414163,0.278433476,0.291577253,0.308476395,0.327253219
567,JM31,2021-04-15T23:31:12,491,188,C,124,0.376329787,0.380319149,0.376329787,0.379654255,0.384308511,0.383643617,0.38962766,0.380319149,0.395611702,0.373005319,0.361037234,0.364361702,0.438829787,0.642952128,0.460106383,0.384308511,0.343085106,0.34375,0.375664894,0.439494681,0.448803191,0.421542553,0.375664894,0.353723404
568,BBM9,2021-04-15T23:31:11,492,1200,C,359,0.701145833,0.712604167,0.720729167,0.722916667,0.720729167,0.720729167,0.711354167,0.657291667,0.532604167,0.445104167,0.402291667,0.3721875,0.3553125,0.351041667,0.3571875,0.37375,0.368020833,0.374791667,0.4003125,0.440104167,0.515416667,0.5696875,0.608333333,0.659375
569,C21M,2021-04-15T23:18:10,493,383,C,273,0.447454308,0.447454308,0.447454308,0.447454308,0.447454308,0.447454308,0.447454308,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.44843342,0.43113577,0.43113577,0.420365535,0.420365535
570,C21M,2021-04-15T23:18:10,493,97,Y,72,0.257731959,#VALUE!,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959
571,C21M,2021-04-15T23:18:10,493,1,H,50,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49
572,U13,2021-04-15T23:31:12,494,500,C,18,0.97975,0.99625,1,1,1,1,0.99425,0.901,0.7105,0.59025,0.54225,0.53025,0.5175,0.50675,0.51625,0.5315,0.54925,0.5785,0.5695,0.636,0.7105,0.781,0.83275,0.899
573,C13M,2021-04-15T23:23:01,495,280,C,184,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429,0.472321429
574,C13M,2021-04-15T23:23:01,495,110,Y,48,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,#VALUE!,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364
575,C13M,2021-04-15T23:23:01,495,50,H,50,0,0,0,0,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,C12,2021-04-15T23:21:01,496,323,C,102,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406,0.574303406
577,C12,2021-04-15T23:21:01,496,120,Y,94,0.216666667,0.216666667,#VALUE!,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667
578,C12,2021-04-15T23:21:01,496,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,C14M,2021-04-15T23:22:59,497,212,C,132,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.538915094,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943,0.545400943
580,C14M,2021-04-15T23:22:59,497,66,Y,39,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,#VALUE!,0.409090909,0.409090909,0.409090909,0.409090909
581,C14M,2021-04-15T23:22:59,497,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0
582,C10,2021-04-15T23:21:10,498,767,C,414,0.526238592,0.526238592,0.526238592,0.526238592,0.526238592,0.526238592,0.526238592,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428,0.527216428
583,C10,2021-04-15T23:21:10,498,253,Y,194,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581
584,C10,2021-04-15T23:21:10,498,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,BL10,2021-04-15T23:31:06,499,239,C,88,0.641213389,0.683577406,0.70292887,0.721757322,0.699790795,0.706066946,0.678870293,0.6291841,0.552301255,0.479079498,0.466004184,0.445083682,0.432531381,0.460251046,0.394874477,0.388598326,0.35251046,0.383891213,0.402196653,0.440899582,0.517259414,0.548117155,0.541317992,0.592050209
586,BL19,2021-04-15T23:30:58,500,369,C,167,0.530826558,0.54403794,0.548102981,0.553523035,0.551829268,0.554200542,0.54098916,0.460704607,0.314363144,0.24695122,0.217818428,0.200542005,0.198509485,0.201558266,0.205623306,0.219512195,0.216124661,0.226287263,0.266598916,0.338075881,0.395325203,0.439363144,0.4600271,0.495596206
587,BL3,2021-04-15T23:31:01,501,210,C,0,0.945833333,0.94702381,0.957142857,0.961904762,0.9625,0.963095238,0.944642857,0.888690476,0.814880952,0.742261905,0.714285714,0.692857143,0.701190476,0.714285714,0.697619048,0.716071429,0.729761905,0.736904762,0.76547619,0.814880952,0.879166667,0.902380952,0.933928571,0.952380952
588,J50,2021-04-15T23:30:59,502,500,C,500,0.70508658,0.724296537,0.738365801,0.742965368,0.748376623,0.749458874,0.731872294,0.68262987,0.544642857,0.45211039,0.408008658,0.394480519,0.378246753,0.373647186,0.384199134,0.383387446,0.389339827,0.403409091,0.433712121,0.489989177,0.538690476,0.558712121,0.597402597,0.633928571
589,J60L,2021-04-15T23:30:57,503,10,C,8,0.4,0.375,0.3,0.35,0.4125,0.5625,0.7875,0.95,1,1,0.7875,0.9,0.8,0.8375,0.825,0.8,0.8375,0.8125,0.75,0.7875,0.875,0.6375,0.6125,0.575
590,J62,2021-04-15T23:31:08,504,376,C,0,0.98337766,0.985039894,0.986369681,0.986702128,0.988031915,0.986369681,0.98537234,0.973404255,0.96775266,0.953789894,0.950465426,0.93849734,0.940824468,0.945146277,0.935837766,0.932845745,0.935837766,0.937832447,0.948138298,0.957446809,0.964760638,0.968085106,0.975731383,0.980385638
591,J62M,2021-04-15T23:30:53,505,200,C,142,0.31125,0.328125,0.3375,0.341875,0.335625,0.33875,0.3375,0.310625,0.2775,0.2475,0.19375,0.1925,0.17625,0.173125,0.16875,0.170625,0.16125,0.160625,0.159375,0.17,0.193125,0.224375,0.233125,0.259375
592,J63,2021-04-15T23:31:06,506,150,C,0,0.994166667,0.9975,0.995833333,0.995833333,0.995833333,0.995,0.985833333,0.918333333,0.75,0.583333333,0.484166667,0.463333333,0.470833333,0.495,0.508333333,0.4975,0.503333333,0.526666667,0.569166667,0.683333333,0.77,0.823333333,0.891666667,0.955833333
593,J65,2021-04-15T23:31:11,507,1083,C,330,0.66966759,0.689635272,0.694252078,0.700600185,0.702562327,0.698868883,0.682710065,0.607917821,0.484418283,0.387580794,0.353762696,0.329524469,0.318097876,0.329178209,0.319252078,0.315212373,0.310133887,0.324561404,0.356071099,0.420360111,0.471606648,0.52689289,0.563250231,0.611957525
594,J71,2021-04-15T23:31:07,508,450,C,0,1,1,1,1,1,1,1,0.953888889,0.771388889,0.621666667,0.546388889,0.516944444,0.511944444,0.54,0.513333333,0.536388889,0.571111111,0.595,0.664722222,0.833611111,0.944444444,0.994166667,1,1
595,J76M,2021-04-15T23:31:05,509,415,C,194,0.535240964,0.561144578,0.569277108,0.570783133,0.572891566,0.572590361,0.562650602,0.50873494,0.404216867,0.342771084,0.289156627,0.270180723,0.264156627,0.254819277,0.253915663,0.256927711,0.260843373,0.270783133,0.29186747,0.325301205,0.362650602,0.39939759,0.434036145,0.479518072
596,J77M,2021-04-15T23:30:47,510,350,C,177,0.496785714,0.512857143,0.525357143,0.530357143,0.528214286,0.532142857,0.527857143,0.491785714,0.423214286,0.353928571,0.304642857,0.283571429,0.278571429,0.277142857,0.279642857,0.2775,0.272857143,0.275,0.291428571,0.318928571,0.3575,0.390714286,0.417857143,0.442857143
597,J78M,2021-04-15T23:30:50,511,500,C,143,0.71925,0.753,0.76525,0.7725,0.775,0.77575,0.76275,0.70925,0.5535,0.4565,0.39475,0.36425,0.3515,0.34775,0.334,0.33325,0.34025,0.36725,0.392,0.48325,0.5335,0.5725,0.61125,0.6485
598,J79M,2021-04-15T23:31:09,512,337,C,121,0.604599407,0.658011869,0.68620178,0.702893175,0.711053412,0.715875371,0.706231454,0.653931751,0.545623145,0.475890208,0.394658754,0.361646884,0.353486647,0.355341246,0.337166172,0.335311573,0.331231454,0.325296736,0.333456973,0.354970326,0.382789318,0.408753709,0.426557864,0.482566766
599,J80M,2021-04-15T23:31:06,513,500,C,187,0.6365,0.651,0.664,0.66575,0.663,0.66025,0.637,0.58375,0.45575,0.36875,0.3165,0.28775,0.2855,0.28175,0.29025,0.2895,0.287,0.30325,0.32375,0.3795,0.428,0.4665,0.52575,0.578
600,J81M,2021-04-15T23:31:07,514,466,C,91,0.798015021,0.831545064,0.841201717,0.84388412,0.839324034,0.835032189,0.822156652,0.747049356,0.610783262,0.489538627,0.426502146,0.383315451,0.380364807,0.371781116,0.378218884,0.365611588,0.38304721,0.394045064,0.418723176,0.487124464,0.561963519,0.611587983,0.656920601,0.719957082
601,J82M,2021-04-15T23:30:04,515,535,C,159,0.694392523,0.694392523,0.694392523,0.694392523,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206,0.690654206
602,J83M,2021-04-15T23:30:46,516,121,C,0,0.943181818,0.978305785,0.981404959,0.992768595,0.997933884,0.998966942,0.995867769,0.926652893,0.69731405,0.51446281,0.441115702,0.404958678,0.420454545,0.41322314,0.433884298,0.428719008,0.431818182,0.449380165,0.533057851,0.589876033,0.670454545,0.754132231,0.804752066,0.862603306
603,J86M,2021-04-15T23:31:00,517,191,C,75,0.614528796,0.613219895,0.62434555,0.623691099,0.625,0.613874346,0.590968586,0.528795812,0.397251309,0.361256545,0.316753927,0.307591623,0.309554974,0.342931937,0.329842932,0.314136126,0.314136126,0.32395288,0.358638743,0.434554974,0.476439791,0.501308901,0.52421466,0.57460733
604,J88M,2021-04-15T23:31:09,518,603,C,0,0.681384743,0.694029851,0.700041459,0.702114428,0.702114428,0.700041459,0.695480929,0.672678275,0.612354892,0.569859038,0.55327529,0.548300166,0.54539801,0.549958541,0.542495854,0.541873964,0.554104478,0.568615257,0.53358209,0.56840796,0.597636816,0.610281924,0.621475954,0.638681592
605,J89M,2021-04-15T23:31:00,519,591,C,0,0.642766497,0.650803723,0.65820643,0.660109983,0.661167513,0.659686971,0.654399323,0.627749577,0.573392555,0.531937394,0.515651438,0.503172589,0.502326565,0.496192893,0.495558376,0.505076142,0.509940778,0.516708968,0.515228426,0.558798646,0.583121827,0.602580372,0.60892555,0.624576988
606,J98M,2021-04-15T23:31:09,520,489,C,297,0.39493865,0.410787321,0.423312883,0.4299591,0.430981595,0.427658487,0.418711656,0.393149284,0.317229039,0.260736196,0.209867076,0.187627812,0.171523517,0.166155419,0.164366053,0.170245399,0.183282209,0.187116564,0.204754601,0.23900818,0.273006135,0.306237219,0.332055215,0.361707566
607,J99M,2021-04-15T23:30:48,521,500,C,312,0.366,0.3795,0.388,0.38975,0.3885,0.38675,0.3775,0.32625,0.23625,0.1865,0.17,0.1535,0.143,0.146,0.15075,0.15925,0.173,0.18125,0.19375,0.228,0.2565,0.2805,0.31675,0.34575
608,JM10,2021-04-15T23:30:49,522,367,C,163,0.571866485,0.589237057,0.598433243,0.605245232,0.596389646,0.597752044,0.59366485,0.533378747,0.432220708,0.349114441,0.289168937,0.271798365,0.264986376,0.264305177,0.264305177,0.271117166,0.273501362,0.284059946,0.29359673,0.341621253,0.378405995,0.41893733,0.45027248,0.503405995
609,JM13,2021-04-15T23:31:00,523,1061,C,589,0.434849199,0.44568803,0.448868992,0.450871819,0.451932139,0.449575872,0.44427427,0.400212064,0.311145146,0.252238454,0.229853911,0.221017908,0.214184731,0.215127238,0.216187559,0.213242224,0.221135721,0.229382658,0.236451461,0.27262017,0.304547597,0.335061263,0.365339303,0.39726673
610,JM22,2021-04-15T23:30:40,524,532,C,266,0.5,0.511983083,0.51762218,0.51856203,0.520206767,0.518796992,0.510103383,0.462406015,0.345159774,0.26362782,0.220394737,0.202537594,0.196898496,0.187734962,0.185385338,0.196193609,0.211466165,0.218515038,0.227913534,0.272321429,0.321898496,0.365366541,0.412359023,0.455592105
611,JM25,2021-04-15T23:30:40,525,491,C,288,0.415224033,0.427953157,0.432281059,0.432026477,0.431517312,0.433808554,0.428971487,0.370672098,0.260692464,0.214867617,0.187627291,0.173625255,0.16293279,0.15885947,0.158350305,0.165733198,0.180498982,0.184826884,0.195773931,0.237270876,0.275458248,0.313136456,0.350050916,0.382892057
612,JM28,2021-04-15T23:31:03,526,1302,C,196,0.53664076,0.545012615,0.549623882,0.551638525,0.552121528,0.550576512,0.545665337,0.519096306,0.454602766,0.419181849,0.398692414,0.429018466,0.418919987,0.421151907,0.414500732,0.420466489,0.425082215,0.426819242,0.393370166,0.420309847,0.43521012,0.458579739,0.491576724,0.513803187
613,JM29,2021-03-08T07:44:02,527,641,C,387,0.390210608,0.392550702,0.394695788,0.395475819,0.395280811,0.395280811,0.393720749,0.378120125,0.359399376,0.350624025,0.345943838,0.344188768,0.343408736,0.33775351,0.337948518,0.33950858,0.340678627,0.340093604,0.339898596,0.348088924,0.357644306,0.36349454,0.37148986,0.377925117
614,TBM3,2021-04-15T23:17:55,528,385,C,314,0.186038961,0.186038961,0.186038961,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714,0.189285714
615,TBM3,2021-04-15T23:17:55,528,50,H,50,0,0,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,0
