,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
336,BJ1,2021-04-12T23:53:05,318,458,C,74,0.865174672,0.883460699,0.895196507,0.895469432,0.895742358,0.892194323,0.884279476,0.801310044,0.64110262,0.531932314,0.46779476,0.443231441,0.421943231,0.439683406,0.483078603,0.462336245,0.450600437,0.480895197,0.494268559,0.562227074,0.657751092,0.712063319,0.785207424,0.84279476
337,BJ48,2021-04-12T23:52:40,319,1995,C,1528,0.232205514,0.235839599,0.236528822,0.237781955,0.235839599,0.235275689,0.232017544,0.20858396,0.154573935,0.128884712,0.113283208,0.106077694,0.09924812,0.09906015,0.10056391,0.103508772,0.10877193,0.114661654,0.123370927,0.147243108,0.177005013,0.195614035,0.210526316,0.225
338,CK33,2021-04-12T23:52:50,320,472,C,282,0.413665254,0.417902542,0.418167373,0.419756356,0.416313559,0.414194915,0.402807203,0.357786017,0.278866525,0.226165254,0.184586864,0.179025424,0.17717161,0.180349576,0.172669492,0.181938559,0.186175847,0.208686441,0.220868644,0.260063559,0.31753178,0.355402542,0.382680085,0.405985169
339,A37,2021-04-12T22:55:01,321,193,C,123,0.362694301,0.347797927,0.345207254,0.363341969,0.385362694,0.431994819,0.518134715,0.671632124,0.887305699,0.92357513,0.913212435,0.930051813,0.939119171,0.968264249,0.928108808,0.903497409,0.788212435,0.772668394,0.789507772,0.840025907,0.906088083,0.829015544,0.586139896,0.413860104
340,A39,2021-04-12T22:54:46,322,200,C,26,0.8925,0.93,0.935625,0.94375,0.945,0.948125,0.933125,0.869375,0.794375,0.6775,0.634375,0.62625,0.593125,0.621875,0.66875,0.56625,0.55625,0.5875,0.585625,0.633125,0.724375,0.77875,0.82375,0.85875
341,A68,2021-04-12T22:54:56,323,158,C,2,0.982594937,0.988924051,0.985759494,0.984968354,0.981803797,0.973892405,0.959651899,0.901107595,0.768196203,0.735759494,0.63528481,0.642405063,0.64556962,0.714398734,0.652689873,0.590189873,0.592563291,0.610759494,0.636075949,0.723892405,0.809335443,0.871044304,0.917721519,0.97943038
342,A70,2021-04-12T22:54:56,324,134,C,101,0.331156716,0.345149254,0.35261194,0.372201493,0.388992537,0.444962687,0.53358209,0.666977612,0.868470149,0.882462687,0.883395522,0.880597015,0.879664179,0.918843284,0.804104478,0.597947761,0.472947761,0.47108209,0.486007463,0.570895522,0.558768657,0.475746269,0.306902985,0.287313433
343,A71,2021-04-12T22:54:56,325,185,C,93,0.523648649,0.489189189,0.456081081,0.428378378,0.437837838,0.450675676,0.516216216,0.567567568,0.779054054,0.812162162,0.871621622,0.858783784,0.914189189,0.971621622,0.910810811,0.744594595,0.664189189,0.627027027,0.70472973,0.797972973,0.888513514,0.816891892,0.640540541,0.562162162
344,CK40,2021-04-12T23:53:00,326,670,C,430,0.360634328,0.367537313,0.369962687,0.371641791,0.372201493,0.369776119,0.361567164,0.331716418,0.258208955,0.216977612,0.194029851,0.183208955,0.176865672,0.173880597,0.174440299,0.179477612,0.185820896,0.197201493,0.213059701,0.244589552,0.281529851,0.302798507,0.326865672,0.348320896
345,A40,2021-04-12T22:54:45,327,520,C,277,0.470432692,0.491346154,0.492307692,0.492548077,0.493028846,0.491586538,0.493990385,0.449759615,0.425961538,0.370913462,0.317307692,0.305048077,0.299278846,0.317788462,0.301201923,0.280288462,0.275721154,0.292067308,0.297596154,0.321875,0.368028846,0.400961538,0.423317308,0.457211538
346,A66,2021-04-12T22:54:42,328,150,C,2,0.978333333,0.99,0.990833333,0.990833333,0.989166667,0.983333333,0.954166667,0.910833333,0.788333333,0.756666667,0.629166667,0.573333333,0.565833333,0.6375,0.575,0.544166667,0.549166667,0.56,0.58,0.6575,0.7725,0.8375,0.879166667,0.933333333
347,A69,2021-04-12T22:54:37,329,476,C,315,0.349527311,0.363182773,0.369485294,0.372636555,0.370798319,0.369747899,0.363182773,0.353203782,0.335871849,0.310661765,0.292804622,0.3125,0.335871849,0.345588235,0.310661765,0.301470588,0.279936975,0.266281513,0.276260504,0.289653361,0.325630252,0.332457983,0.335084034,0.344012605
348,A30,2021-04-12T22:55:41,330,12,C,0,1,1,1,1,1,0.989583333,1,1,1,1,1,0.989583333,0.989583333,1,1,1,1,1,1,1,1,1,1,1
349,AM80,2021-04-12T22:54:04,331,92,C,0,1,1,1,1,1,1,1,0.985054348,0.817934783,0.620923913,0.53125,0.505434783,0.482336957,0.517663043,0.497282609,0.506793478,0.516304348,0.559782609,0.631793478,0.71875,0.841032609,0.944293478,1,1
350,AM81,2021-04-12T22:54:04,332,222,C,78,0.557308559,0.582905405,0.596182432,0.600540541,0.59875,0.60125,0.587578829,0.522027027,0.42786036,0.377657658,0.292691441,0.267804054,0.251880631,0.276486486,0.253367117,0.250157658,0.255281532,0.258344595,0.266993243,0.305405405,0.362263514,0.417533784,0.474628378,0.534493243
351,CC7,2021-04-12T23:52:35,333,200,C,80,0.541328965,0.563056116,0.577236223,0.583197245,0.585361223,0.58343918,0.573681116,0.524568212,0.473855847,0.443002352,0.414400202,0.416658266,0.404884073,0.428681116,0.422760417,0.422229503,0.43562794,0.432939768,0.445049983,0.477294607,0.507140037,0.513195144,0.513101058,0.543148101
352,B88,2021-04-12T23:52:48,334,388,C,130,0.671713918,0.682023196,0.688466495,0.697487113,0.698453608,0.694909794,0.682023196,0.62371134,0.519974227,0.455219072,0.445231959,0.428157216,0.413337629,0.40560567,0.410438144,0.412693299,0.416881443,0.432023196,0.440399485,0.495167526,0.550902062,0.584729381,0.615979381,0.653350515
353,B71M,2016-03-09T15:26:24,335,253,C,252,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569,0.003952569
354,B66,2021-04-12T23:50:44,336,584,C,248,0.499986141,0.513193555,0.518576919,0.521573495,0.522001577,0.521166971,0.51879096,0.493243077,0.416815007,0.36956274,0.330188418,0.315054634,0.292557221,0.285258266,0.286467059,0.286938258,0.288747598,0.312689403,0.316284986,0.351088992,0.398053304,0.426683995,0.451235587,0.477414815
355,B53,2021-04-12T23:51:43,337,200,C,22,0.86125,0.86875,0.875625,0.874375,0.876875,0.87625,0.85875,0.793125,0.635,0.525625,0.464375,0.410625,0.40125,0.43,0.424375,0.438125,0.445625,0.47875,0.539375,0.64125,0.74875,0.774375,0.805625,0.8525
356,B52,2021-04-12T23:52:21,338,285,C,55,0.821052632,0.828508772,0.842982456,0.841666667,0.845175439,0.839035088,0.817982456,0.718859649,0.561842105,0.461403509,0.372807018,0.363157895,0.363596491,0.375438596,0.387719298,0.402192982,0.389035088,0.40745614,0.426754386,0.517105263,0.604824561,0.653508772,0.672368421,0.753070175
357,B51,2021-04-12T23:51:15,339,318,C,125,0.617531447,0.634433962,0.639150943,0.645440252,0.643474843,0.640330189,0.620676101,0.586871069,0.444968553,0.409198113,0.354166667,0.331761006,0.330188679,0.335298742,0.334512579,0.338836478,0.340015723,0.354559748,0.365566038,0.442216981,0.508647799,0.545597484,0.564072327,0.597091195
358,B45B,2015-08-19T13:50:02,340,64,C,15,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625
359,B45A,2015-08-19T13:50:01,341,75,C,14,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333,0.813333333
360,B35,2021-04-12T23:51:29,342,196,C,32,0.832908163,0.84247449,0.855229592,0.861607143,0.853316327,0.855867347,0.848214286,0.742984694,0.53125,0.459821429,0.436862245,0.427933673,0.421556122,0.4375,0.392857143,0.401785714,0.432397959,0.475127551,0.525510204,0.653061224,0.705994898,0.719387755,0.743622449,0.785714286
361,B34,2021-04-12T23:50:57,343,272,C,159,0.382631846,0.385275101,0.393518636,0.396275989,0.395844954,0.39848821,0.393978195,0.33664427,0.26698783,0.231484533,0.221691176,0.204773073,0.231544752,0.280435472,0.244440923,0.214138565,0.215200304,0.229075811,0.271440796,0.368442571,0.410924823,0.433275228,0.432153271,0.425890593
362,B33,2021-04-12T23:51:54,344,250,C,181,0.2925,0.2945,0.296,0.2995,0.2995,0.302,0.294,0.2665,0.2235,0.188,0.1595,0.1575,0.1565,0.168,0.1635,0.1565,0.159,0.171,0.1775,0.215,0.262,0.274,0.288,0.293
363,B32,2021-04-12T23:51:54,345,250,C,172,0.3025,0.312,0.32,0.3255,0.3335,0.338,0.331,0.3015,0.23,0.1535,0.135,0.1345,0.1345,0.1435,0.1405,0.1485,0.1565,0.177,0.185,0.23,0.265,0.275,0.283,0.298
364,KB17,2021-04-12T22:54:29,346,48,C,28,0.520833333,0.53125,0.513020833,0.515625,0.528645833,0.528645833,0.515625,0.559895833,0.8125,0.8515625,0.950520833,0.984375,0.963541667,0.984375,0.971354167,0.997395833,0.981770833,0.963541667,0.932291667,0.841145833,0.84375,0.705729167,0.552083333,0.533854167
365,KB10,2021-04-12T22:54:50,347,164,C,98,0.419969512,0.427591463,0.4375,0.461128049,0.46722561,0.497713415,0.625762195,0.701219512,0.844512195,0.855945122,0.867378049,0.862042683,0.923018293,0.926829268,0.875762195,0.790396341,0.677591463,0.607469512,0.602134146,0.631097561,0.680640244,0.59070122,0.46875,0.420731707
366,KB11,2021-04-12T22:54:50,348,212,C,103,0.567216981,0.586674528,0.595518868,0.592570755,0.597877358,0.609669811,0.635613208,0.652712264,0.640330189,0.634433962,0.596698113,0.646226415,0.676886792,0.783608491,0.738207547,0.609669811,0.536556604,0.524764151,0.553066038,0.603183962,0.702240566,0.674528302,0.581957547,0.559551887
367,SD9,2021-04-12T22:54:52,349,41,C,13,0.777439024,0.765243902,0.771341463,0.768292683,0.759146341,0.771341463,0.771341463,0.713414634,0.56097561,0.548780488,0.445121951,0.442073171,0.411585366,0.524390244,0.609756098,0.530487805,0.49695122,0.50304878,0.481707317,0.50304878,0.692073171,0.74695122,0.792682927,0.719512195
368,W54,2021-04-12T23:52:30,350,267,C,81,0.693820225,0.711610487,0.717228464,0.729868914,0.727996255,0.724719101,0.701779026,0.639513109,0.482209738,0.400749064,0.36329588,0.345973783,0.326310861,0.325842697,0.328183521,0.331460674,0.334269663,0.332397004,0.338951311,0.423689139,0.506554307,0.572565543,0.616104869,0.654026217
369,BE23,2021-04-12T23:52:08,351,563,C,548,0.018650089,0.017984014,0.018650089,0.017984014,0.01642984,0.016207815,0.018650089,0.021536412,0.06616341,0.115008881,0.178063943,0.233792185,0.295293073,0.357904085,0.335923623,0.316829485,0.299511545,0.272424512,0.260435169,0.24955595,0.238898757,0.152975133,0.053063943,0.028863233
370,Y52M,2021-04-12T23:52:48,352,361,C,84,0.76800554,0.78601108,0.802285319,0.809210526,0.801592798,0.801592798,0.792590028,0.710872576,0.525277008,0.438365651,0.367382271,0.337950139,0.326177285,0.315443213,0.304362881,0.313365651,0.322714681,0.34833795,0.366689751,0.427977839,0.523199446,0.593490305,0.658933518,0.719529086
371,Y9,2021-04-12T23:52:39,353,262,C,139,0.541984733,0.55009542,0.55629771,0.552003817,0.559160305,0.551049618,0.535305344,0.491412214,0.437977099,0.436545802,0.434160305,0.440839695,0.474236641,0.523854962,0.494751908,0.470419847,0.451335878,0.466603053,0.489980916,0.527194656,0.570133588,0.554389313,0.51240458,0.503816794
372,Y20,2021-04-12T23:52:36,354,60,C,30,0.475,0.441666667,0.466666667,0.5,0.520833333,0.53125,0.629166667,0.835416667,0.997916667,0.995833333,0.98125,0.9375,0.995833333,1,0.964583333,0.7875,0.879166667,0.879166667,0.95,0.972916667,0.9375,0.914583333,0.802083333,0.545833333
373,Y10,2021-04-12T23:52:47,355,1145,C,424,0.625436681,0.641266376,0.650982533,0.658624454,0.663209607,0.663864629,0.653056769,0.582751092,0.475,0.397598253,0.333951965,0.309497817,0.302401747,0.304475983,0.298144105,0.299454148,0.308078603,0.324563319,0.355786026,0.436899563,0.510480349,0.550327511,0.579694323,0.611244541
374,PM30,2021-04-12T23:51:04,356,362,C,73,0.761049724,0.779696133,0.788328729,0.799378453,0.800414365,0.80179558,0.777969613,0.705801105,0.532458564,0.438190608,0.397444751,0.348756906,0.321132597,0.318370166,0.316298343,0.330110497,0.353245856,0.381560773,0.437154696,0.498618785,0.581491713,0.630179558,0.675414365,0.718577348
375,PM3,2021-04-12T23:50:36,357,419,C,177,0.575178998,0.60173031,0.616050119,0.619630072,0.623210024,0.624701671,0.598747017,0.522374702,0.388424821,0.315334129,0.265811456,0.240453461,0.230906921,0.228818616,0.228520286,0.247911695,0.262231504,0.264319809,0.274164678,0.330250597,0.397374702,0.444809069,0.49552506,0.542959427
376,TWM3,2021-04-12T23:53:05,358,998,C,709,0.24511523,0.247870741,0.245240481,0.246743487,0.240606212,0.238351703,0.231588176,0.203281563,0.163702405,0.127129259,0.102204409,0.100200401,0.100951904,0.110470942,0.109844689,0.11510521,0.113101202,0.115480962,0.123121242,0.142660321,0.172845691,0.190631263,0.203532064,0.221943888
377,CK61,2021-04-12T23:52:51,359,1272,C,934,0.265428459,0.270341981,0.273977987,0.27446934,0.27456761,0.27240566,0.26778695,0.235062893,0.16077044,0.126572327,0.10947327,0.103871855,0.100923742,0.099646226,0.100825472,0.104461478,0.109375,0.114190252,0.119889937,0.147700472,0.187008648,0.214524371,0.234080189,0.24990173
378,CK60,2021-04-12T23:52:54,360,1318,C,979,0.280633536,0.287082701,0.290022762,0.291350531,0.283573596,0.283099393,0.27835736,0.251707132,0.200588012,0.176308801,0.15772003,0.155443854,0.154685129,0.162746586,0.167109256,0.169669954,0.162082701,0.174411988,0.191672989,0.225625948,0.251138088,0.26991654,0.270106222,0.289643399
379,SK91,2021-04-12T23:52:44,361,381,C,164,0.555446194,0.566272966,0.572178478,0.576115486,0.57644357,0.575459318,0.569225722,0.537073491,0.449475066,0.351377953,0.312664042,0.297900262,0.282152231,0.26476378,0.259186352,0.268372703,0.283464567,0.293307087,0.309383202,0.354002625,0.399934383,0.452755906,0.490813648,0.524606299
380,SK75,2021-04-12T23:52:43,362,167,C,0,1,1,1,1,1,1,1,0.966317365,0.763473054,0.622754491,0.547904192,0.503742515,0.488023952,0.528443114,0.512724551,0.52245509,0.553143713,0.574101796,0.630988024,0.74251497,0.883233533,0.976796407,1,1
381,SK74,2021-04-12T23:52:24,363,225,C,63,0.742777778,0.748333333,0.752222222,0.754444444,0.762777778,0.769444444,0.758333333,0.711666667,0.548333333,0.477777778,0.445555556,0.430555556,0.405,0.392777778,0.394444444,0.406111111,0.408333333,0.412777778,0.438888889,0.473888889,0.545,0.595,0.635,0.678888889
382,SK88,2021-04-12T23:52:27,364,369,C,86,0.756097561,0.773373984,0.780487805,0.782859079,0.781842818,0.785907859,0.775067751,0.695799458,0.523373984,0.407520325,0.347899729,0.334349593,0.318089431,0.320121951,0.312330623,0.335704607,0.344512195,0.349593496,0.365176152,0.43699187,0.537940379,0.614498645,0.66903794,0.716802168
383,SK71,2021-04-12T23:52:32,365,233,C,52,0.763412017,0.769313305,0.772532189,0.774141631,0.778969957,0.771459227,0.761802575,0.696888412,0.579399142,0.478540773,0.445815451,0.427038627,0.399678112,0.413626609,0.396995708,0.417381974,0.434012876,0.454399142,0.508583691,0.556866953,0.620171674,0.659871245,0.707081545,0.732832618
384,SK43,2021-04-12T23:52:24,366,317,C,171,0.479100946,0.49329653,0.498817035,0.503943218,0.509858044,0.508280757,0.485410095,0.42192429,0.315851735,0.269716088,0.242113565,0.219242902,0.205047319,0.197949527,0.20307571,0.205047319,0.211750789,0.224763407,0.257097792,0.309148265,0.36829653,0.395504732,0.432176656,0.458201893
385,SK70,2021-04-12T23:52:40,367,162,C,25,0.86882716,0.894290123,0.900462963,0.901234568,0.908950617,0.909722222,0.900462963,0.804012346,0.619598765,0.543209877,0.455246914,0.412808642,0.390432099,0.38117284,0.38117284,0.399691358,0.432098765,0.438271605,0.487654321,0.581790123,0.663580247,0.721450617,0.769290123,0.819444444
386,SK92,2021-04-12T23:52:34,368,296,C,126,0.562077703,0.581081081,0.587837838,0.598817568,0.601351351,0.601773649,0.598817568,0.566722973,0.497466216,0.418496622,0.374155405,0.349662162,0.325591216,0.321368243,0.300675676,0.301942568,0.315033784,0.332347973,0.345439189,0.429476351,0.452280405,0.483108108,0.497888514,0.546875
387,SK80,2021-04-12T23:52:26,369,354,C,44,0.859463277,0.874646893,0.883827684,0.886652542,0.888418079,0.883827684,0.872528249,0.766596045,0.570974576,0.461511299,0.389124294,0.372528249,0.348516949,0.34180791,0.342867232,0.344985876,0.367584746,0.39759887,0.430084746,0.525776836,0.638771186,0.695621469,0.762711864,0.814265537
388,SK72,2021-04-12T23:52:36,370,200,C,31,0.83375,0.85125,0.8625,0.8675,0.875,0.87625,0.855,0.7425,0.54125,0.460625,0.39625,0.3625,0.3275,0.31,0.318125,0.361875,0.364375,0.395625,0.450625,0.499375,0.5925,0.650625,0.729375,0.790625
389,SK73,2021-04-12T23:52:44,371,208,C,87,0.589543269,0.597355769,0.6015625,0.607572115,0.611778846,0.612379808,0.596754808,0.535456731,0.387620192,0.304086538,0.264423077,0.246394231,0.225360577,0.223557692,0.228966346,0.240985577,0.245192308,0.260817308,0.271634615,0.328725962,0.396033654,0.463341346,0.527043269,0.561298077
390,SK83,2021-04-12T23:52:41,372,94,C,0,0.998670213,0.994680851,0.993351064,0.990691489,0.996010638,1,1,0.888297872,0.628989362,0.468085106,0.416223404,0.363031915,0.349734043,0.348404255,0.353723404,0.396276596,0.406914894,0.444148936,0.496010638,0.603723404,0.714095745,0.847074468,0.96143617,1
391,SK86,2021-04-12T23:52:18,373,374,C,174,0.533756684,0.546122995,0.557820856,0.562165775,0.565173797,0.566176471,0.562834225,0.500668449,0.385695187,0.32118984,0.296457219,0.269385027,0.25434492,0.24197861,0.243649733,0.251671123,0.263703209,0.269050802,0.28776738,0.34592246,0.388703209,0.436497326,0.476270053,0.510360963
392,SK78,2021-04-12T23:52:27,374,264,C,28,0.902935606,0.919034091,0.927083333,0.930397727,0.931818182,0.932291667,0.923768939,0.84280303,0.665246212,0.561079545,0.489109848,0.451231061,0.425662879,0.286458333,0.298295455,0.317234848,0.348958333,0.38967803,0.399621212,0.489109848,0.586174242,0.695549242,0.762310606,0.823863636
393,SK68,2021-04-12T23:52:34,375,233,C,62,0.724248927,0.728540773,0.737124464,0.745171674,0.748927039,0.740879828,0.733905579,0.680793991,0.555793991,0.460300429,0.393240343,0.378218884,0.377145923,0.36748927,0.347639485,0.376609442,0.392703863,0.407725322,0.442596567,0.509656652,0.603540773,0.659334764,0.692596567,0.7027897
394,SK3,2021-04-12T23:52:38,376,700,C,336,0.514107143,0.521964286,0.524821429,0.526428571,0.529285714,0.530535714,0.521071429,0.465892857,0.373392857,0.306071429,0.255,0.232857143,0.227857143,0.239107143,0.233214286,0.226785714,0.230714286,0.23875,0.251071429,0.296785714,0.374285714,0.416964286,0.459107143,0.491607143
395,SK58,2021-04-12T23:52:44,377,1164,C,574,0.490764605,0.498174399,0.501825601,0.504939863,0.511383162,0.509235395,0.502362543,0.43943299,0.325493986,0.270511168,0.234858247,0.219609107,0.210051546,0.209299828,0.213165808,0.221971649,0.230455326,0.242912371,0.271477663,0.313681271,0.377684708,0.409579038,0.442654639,0.481314433
396,SK62,2019-11-01T10:05:39,378,646,C,473,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858,0.267801858
397,SK87,2021-04-12T23:52:38,379,113,C,25,0.711283186,0.748893805,0.764380531,0.780973451,0.784292035,0.778761062,0.771017699,0.671460177,0.507743363,0.415929204,0.340707965,0.264380531,0.242256637,0.241150442,0.217920354,0.219026549,0.246681416,0.330752212,0.384955752,0.441371681,0.467920354,0.563053097,0.610619469,0.664823009
398,CK3A,2021-04-12T23:52:51,380,517,C,400,0.231624758,0.238636364,0.243471954,0.245889749,0.245647969,0.247098646,0.242988395,0.217843327,0.179158607,0.156189555,0.130319149,0.121615087,0.109042553,0.109767892,0.107108317,0.107591876,0.113152805,0.116054159,0.132253385,0.15377176,0.174806576,0.193423598,0.209864603,0.221711799
399,CK3,2021-04-12T23:52:37,381,313,C,83,0.71086262,0.735223642,0.749201278,0.75399361,0.756389776,0.740415335,0.731230032,0.634984026,0.470047923,0.358226837,0.306309904,0.287539936,0.282747604,0.298722045,0.286741214,0.299520767,0.301916933,0.333466454,0.394968051,0.49600639,0.57428115,0.625,0.653354633,0.692492013
400,CK55,2021-04-12T23:52:57,382,356,C,17,0.978581461,0.990519663,0.997542135,0.999648876,0.996839888,0.992275281,0.974367978,0.87113764,0.6875,0.551264045,0.490168539,0.447682584,0.430126404,0.435744382,0.485252809,0.438553371,0.454353933,0.481390449,0.548455056,0.648525281,0.743679775,0.837780899,0.904845506,0.943117978
401,CK29,2021-04-12T23:52:39,383,26,C,0,1,1,1,1,1,1,0.990384615,0.788461538,0.591346154,0.572115385,0.538461538,0.538461538,0.5,0.543269231,0.538461538,0.586538462,0.586538462,0.677884615,0.822115385,0.932692308,0.975961538,1,1,0.995192308
402,CK28,2021-04-12T23:52:36,384,240,C,148,0.364583333,0.377083333,0.381770833,0.383333333,0.383333333,0.3859375,0.384375,0.3390625,0.258333333,0.2234375,0.1828125,0.1640625,0.1578125,0.163020833,0.166666667,0.166666667,0.166145833,0.182291667,0.173958333,0.1953125,0.233854167,0.266666667,0.305208333,0.34375
403,AM22,2021-04-12T23:54:21,385,453,C,241,0.450331126,0.460816777,0.467715232,0.475717439,0.479028698,0.480684327,0.486203091,0.456953642,0.384933775,0.352649007,0.321192053,0.312637969,0.308498896,0.322847682,0.274834437,0.264072848,0.267384106,0.267108168,0.281456954,0.318984547,0.361203091,0.391556291,0.418046358,0.435154525
404,AM20,2021-04-12T23:54:12,386,609,C,324,0.467980296,0.477627258,0.483784893,0.488711002,0.489737274,0.491174056,0.487684729,0.437192118,0.322454844,0.277093596,0.246921182,0.229679803,0.219622332,0.220032841,0.216954023,0.217775041,0.223522167,0.243842365,0.246100164,0.291871921,0.352011494,0.394909688,0.429597701,0.458538588
405,AM18,2021-04-12T23:54:09,387,451,C,16,0.92710643,0.963137472,0.98059867,0.990022173,0.995842572,0.991962306,0.973946785,0.859478936,0.664911308,0.562084257,0.489745011,0.458980044,0.433481153,0.42710643,0.41962306,0.4345898,0.434866962,0.452605322,0.481430155,0.535199557,0.663248337,0.755820399,0.813192905,0.879157428
406,A20,2021-04-12T23:54:07,388,124,C,43,0.700604839,0.703629032,0.701612903,0.705645161,0.754032258,0.791330645,0.811491935,0.890120968,0.986895161,0.941532258,0.848790323,0.831653226,0.858870968,0.845766129,0.813508065,0.847782258,0.837701613,0.873991935,0.909274194,0.940524194,0.982862903,0.916330645,0.805443548,0.759072581
407,A65,2021-04-12T08:06:27,389,89,C,56,0.58005618,0.594101124,0.60252809,0.616573034,0.609550562,0.610955056,0.575842697,0.525280899,0.433988764,0.348314607,0.313202247,0.296348315,0.300561798,0.310393258,0.310393258,0.316011236,0.257647472,0.266074438,0.275905899,0.336299157,0.393883427,0.436018258,0.457085674,0.482837079
408,A60,2021-04-12T23:53:54,390,472,C,255,0.623675847,0.640625,0.65121822,0.658898305,0.660222458,0.657044492,0.641419492,0.584480932,0.477224576,0.402807203,0.356991525,0.341366525,0.332627119,0.348516949,0.336069915,0.331832627,0.287881356,0.291269068,0.317752119,0.366745763,0.426067797,0.475855932,0.511872881,0.534913136
409,A50,2021-04-12T23:53:59,391,193,C,54,0.956606218,0.958549223,0.95984456,0.957901554,0.956606218,0.954015544,0.939766839,0.886658031,0.718911917,0.631476684,0.612694301,0.568005181,0.551813472,0.609455959,0.586139896,0.587435233,0.502683938,0.536908031,0.546623057,0.613332902,0.739628238,0.759705959,0.812814767,0.856208549
410,HG22,2021-04-12T23:51:33,392,116,C,7,0.96875,0.982758621,0.996767241,1,0.998922414,0.993534483,0.982758621,0.886853448,0.686422414,0.52262931,0.481681034,0.507543103,0.533405172,0.587284483,0.563577586,0.572198276,0.620689655,0.643318966,0.674568966,0.790948276,0.878232759,0.895474138,0.901939655,0.932112069
411,CK25,2021-04-12T23:52:57,393,163,C,1,0.999233129,1,1,1,0.996932515,0.990797546,0.979294479,0.84892638,0.670245399,0.549846626,0.510736196,0.482361963,0.472392638,0.443251534,0.43404908,0.445552147,0.481595092,0.500766871,0.572852761,0.688650307,0.800613497,0.884969325,0.923312883,0.962423313
412,CK24,2021-04-12T23:53:05,394,36,C,0,1,1,1,0.996527778,1,1,0.993055556,0.895833333,0.822916667,0.732638889,0.652777778,0.666666667,0.694444444,0.635416667,0.694444444,0.704861111,0.746527778,0.798611111,0.854166667,0.965277778,0.996527778,0.993055556,0.982638889,0.975694444
413,STAM,2021-04-12T23:44:52,395,276,C,91,0.625,0.625905797,0.643115942,0.639945652,0.639945652,0.639945652,0.615942029,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333,0.614583333
414,STAM,2021-04-12T23:44:52,395,58,Y,49,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414,0.155172414
415,STAM,2021-04-12T23:44:52,395,50,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
416,AM79,2021-04-12T22:54:45,396,472,C,238,0.435532072,0.43976936,0.443185065,0.44660077,0.44685399,0.446857861,0.444746957,0.402142418,0.34089359,0.308064559,0.285167501,0.264938099,0.254169062,0.257277365,0.253055558,0.263871037,0.260405019,0.264856826,0.279836059,0.305650123,0.338436582,0.371553665,0.407899026,0.424766905
417,A34,2021-04-12T22:54:59,397,220,C,82,0.52973064,0.541809764,0.553857323,0.571618266,0.573354377,0.571618266,0.566441498,0.541788721,0.50674032,0.504962121,0.477563131,0.487927189,0.496597222,0.498396465,0.471481481,0.490915404,0.484454966,0.48118266,0.464410774,0.483423822,0.51996633,0.50913931,0.506792929,0.525195707
418,AM96,2021-04-12T22:52:44,398,525,C,245,0.3088606,0.317850269,0.320824238,0.32251053,0.324565999,0.323516418,0.321558149,0.289087957,0.233064111,0.208645463,0.180476167,0.167633281,0.16002312,0.154989239,0.152923957,0.153278878,0.162710856,0.169071665,0.17301764,0.196996616,0.229515871,0.25351091,0.283370941,0.300014464
419,A85,2021-04-12T22:54:09,399,93,C,25,0.557916516,0.426463279,0.343009129,0.470611333,0.42921186,0.43159799,0.391280053,0.206460674,0.149188904,0.166042837,0.303521807,0.274400334,0.321961459,0.396882929,0.218874592,0.224432161,0.32413616,0.253745318,0.245559986,0.301075269,0.404686065,0.299469803,0.496974938,0.425727921
